order_id,order_date,due_date,hsd_code,color_family,container_type,sku,units_ordered,gallons_ordered
2449,2025-03-28,2025-03-30,HM16,Red,pail_5gal,Emerald-Red-Pail,2,10.0
2450,2025-03-28,2025-03-29,HM16,Red,quart,Duration-Red-Quart,105,26.25
2451,2025-03-28,2025-04-01,HM20,Black,pail_5gal,ProMar200-Black-Pail,13,65.0
2452,2025-03-28,2025-04-01,HM36,White,gallon,Duration-White-Gallon,98,98.0
2453,2025-03-28,2025-04-02,HM36,White,gallon,Duration-White-Gallon,36,36.0
2454,2025-03-28,2025-03-31,HM36,White,quart,Duration-White-Quart,126,31.5
2455,2025-03-28,2025-04-05,HM43,Red,quart,Duration-Red-Quart,98,24.5
2456,2025-03-28,2025-04-02,HM47,Red,gallon,Emerald-Red-Gallon,33,33.0
2457,2025-03-28,2025-03-29,HM47,Red,quart,Duration-Red-Quart,70,17.5
2458,2025-03-28,2025-03-31,HM50,Clear,gallon,SuperPaint-Clear-Gallon,15,15.0
2459,2025-03-29,2025-03-31,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,14,14.0
2460,2025-03-29,2025-04-02,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,80,20.0
2461,2025-03-29,2025-04-01,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,368,92.0
2462,2025-03-29,2025-04-02,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,348,87.0
2463,2025-03-29,2025-04-03,HM16,Red,gallon,Emerald-Red-Gallon,14,14.0
2464,2025-03-29,2025-03-30,HM30,Black,gallon,PrepRite-Black-Gallon,24,24.0
2465,2025-03-29,2025-03-30,HM36,White,pail_5gal,ProMar200-White-Pail,12,60.0
2466,2025-03-29,2025-04-04,HM36,White,quart,Duration-White-Quart,78,19.5
2467,2025-03-29,2025-03-31,HM43,Red,gallon,Emerald-Red-Gallon,36,36.0
2468,2025-03-29,2025-03-30,HM43,Red,gallon,Duration-Red-Gallon,12,12.0
2469,2025-03-29,2025-04-01,HM50,Clear,gallon,ProMar200-Clear-Gallon,26,26.0
2470,2025-03-29,2025-04-04,HM56,White,quart,Duration-White-Quart,85,21.25
2471,2025-03-29,2025-03-31,HM56,White,quart,ProMar200-White-Quart,161,40.25
2472,2025-03-29,2025-03-31,HM56,White,quart,ProMar200-White-Quart,122,30.5
2473,2025-03-30,2025-04-02,HM01,White,quart,ProMar200-White-Quart,156,39.0
2474,2025-03-30,2025-03-31,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,91,22.75
2475,2025-03-30,2025-04-07,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,197,49.25
2476,2025-03-30,2025-03-31,HM16,Red,quart,Emerald-Red-Quart,101,25.25
2477,2025-03-30,2025-04-01,HM16,Red,gallon,Emerald-Red-Gallon,23,23.0
2478,2025-03-30,2025-04-01,HM25,Black,gallon,ProMar200-Black-Gallon,87,87.0
2479,2025-03-30,2025-03-31,HM25,Black,quart,ProMar200-Black-Quart,49,12.25
2480,2025-03-30,2025-03-31,HM30,Black,gallon,ProMar200-Black-Gallon,11,11.0
2481,2025-03-30,2025-04-01,HM30,Black,gallon,PrepRite-Black-Gallon,51,51.0
2482,2025-03-30,2025-03-31,HM43,Red,pail_5gal,Emerald-Red-Pail,8,40.0
2483,2025-03-30,2025-03-31,HM47,Red,gallon,Emerald-Red-Gallon,42,42.0
2484,2025-03-30,2025-03-31,HM56,White,quart,Duration-White-Quart,57,14.25
2485,2025-03-30,2025-04-01,HM56,White,quart,SuperPaint-White-Quart,176,44.0
2486,2025-03-30,2025-04-05,HM56,White,gallon,ProMar200-White-Gallon,13,13.0
2487,2025-03-31,2025-04-02,HM01,White,gallon,Duration-White-Gallon,28,28.0
2488,2025-03-31,2025-04-05,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,184,46.0
2489,2025-03-31,2025-04-04,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,54,54.0
2490,2025-03-31,2025-04-04,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,11,11.0
2491,2025-03-31,2025-04-01,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,160,40.0
2492,2025-03-31,2025-04-01,HM20,Black,quart,PrepRite-Black-Quart,207,51.75
2493,2025-03-31,2025-04-02,HM25,Black,gallon,ProMar200-Black-Gallon,24,24.0
2494,2025-03-31,2025-04-03,HM25,Black,gallon,ProMar200-Black-Gallon,20,20.0
2495,2025-03-31,2025-04-01,HM25,Black,quart,PrepRite-Black-Quart,114,28.5
2496,2025-03-31,2025-04-01,HM25,Black,quart,ProMar200-Black-Quart,87,21.75
2497,2025-03-31,2025-04-01,HM25,Black,gallon,PrepRite-Black-Gallon,47,47.0
2498,2025-03-31,2025-04-03,HM30,Black,pail_5gal,ProMar200-Black-Pail,3,15.0
2499,2025-03-31,2025-04-09,HM47,Red,gallon,Duration-Red-Gallon,29,29.0
2500,2025-03-31,2025-04-03,HM47,Red,gallon,Duration-Red-Gallon,44,44.0
2501,2025-03-31,2025-04-01,HM47,Red,pail_5gal,Emerald-Red-Pail,6,30.0
2502,2025-03-31,2025-04-02,HM50,Clear,gallon,ProMar200-Clear-Gallon,28,28.0
2503,2025-03-31,2025-04-01,HM50,Clear,gallon,ProMar200-Clear-Gallon,15,15.0
2504,2025-03-31,2025-04-03,HM50,Clear,gallon,SuperPaint-Clear-Gallon,34,34.0
2505,2025-03-31,2025-04-04,HM56,White,quart,SuperPaint-White-Quart,246,61.5
2506,2025-04-01,2025-04-05,HM01,White,quart,SuperPaint-White-Quart,231,57.75
2507,2025-04-01,2025-04-07,HM01,White,gallon,SuperPaint-White-Gallon,96,96.0
2508,2025-04-01,2025-04-04,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,149,37.25
2509,2025-04-01,2025-04-04,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,179,44.75
2510,2025-04-01,2025-04-07,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,34,8.5
2511,2025-04-01,2025-04-02,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,53,53.0
2512,2025-04-01,2025-04-02,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,88,22.0
2513,2025-04-01,2025-04-02,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,61,61.0
2514,2025-04-01,2025-04-03,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,14,14.0
2515,2025-04-01,2025-04-04,HM16,Red,pail_5gal,Emerald-Red-Pail,4,20.0
2516,2025-04-01,2025-04-05,HM16,Red,gallon,Duration-Red-Gallon,51,51.0
2517,2025-04-01,2025-04-08,HM16,Red,quart,Emerald-Red-Quart,79,19.75
2518,2025-04-01,2025-04-02,HM25,Black,quart,ProMar200-Black-Quart,135,33.75
2519,2025-04-01,2025-04-03,HM25,Black,gallon,PrepRite-Black-Gallon,40,40.0
2520,2025-04-01,2025-04-03,HM25,Black,quart,ProMar200-Black-Quart,30,7.5
2521,2025-04-01,2025-04-03,HM30,Black,gallon,ProMar200-Black-Gallon,12,12.0
2522,2025-04-01,2025-04-02,HM43,Red,quart,Emerald-Red-Quart,63,15.75
2523,2025-04-01,2025-04-02,HM43,Red,quart,Emerald-Red-Quart,82,20.5
2524,2025-04-01,2025-04-05,HM47,Red,pail_5gal,Duration-Red-Pail,7,35.0
2525,2025-04-01,2025-04-03,HM47,Red,quart,Emerald-Red-Quart,20,5.0
2526,2025-04-01,2025-04-02,HM50,Clear,pail_5gal,SuperPaint-Clear-Pail,3,15.0
2527,2025-04-01,2025-04-04,HM56,White,gallon,SuperPaint-White-Gallon,11,11.0
2528,2025-04-01,2025-04-03,HM56,White,gallon,Duration-White-Gallon,21,21.0
2529,2025-04-01,2025-04-05,HM56,White,gallon,ProMar200-White-Gallon,23,23.0
2530,2025-04-02,2025-04-07,HM01,White,gallon,ProMar200-White-Gallon,35,35.0
2531,2025-04-02,2025-04-04,HM01,White,pail_5gal,ProMar200-White-Pail,1,5.0
2532,2025-04-02,2025-04-06,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,76,19.0
2533,2025-04-02,2025-04-03,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,111,111.0
2534,2025-04-02,2025-04-03,HM16,Red,gallon,Emerald-Red-Gallon,69,69.0
2535,2025-04-02,2025-04-06,HM16,Red,gallon,Duration-Red-Gallon,38,38.0
2536,2025-04-02,2025-04-06,HM16,Red,gallon,Emerald-Red-Gallon,28,28.0
2537,2025-04-02,2025-04-04,HM20,Black,quart,ProMar200-Black-Quart,22,5.5
2538,2025-04-02,2025-04-04,HM25,Black,quart,ProMar200-Black-Quart,62,15.5
2539,2025-04-02,2025-04-07,HM30,Black,quart,PrepRite-Black-Quart,74,18.5
2540,2025-04-02,2025-04-07,HM30,Black,quart,PrepRite-Black-Quart,59,14.75
2541,2025-04-02,2025-04-04,HM36,White,quart,SuperPaint-White-Quart,76,19.0
2542,2025-04-02,2025-04-08,HM43,Red,gallon,Emerald-Red-Gallon,73,73.0
2543,2025-04-02,2025-04-03,HM43,Red,pail_5gal,Duration-Red-Pail,4,20.0
2544,2025-04-02,2025-04-04,HM43,Red,quart,Duration-Red-Quart,125,31.25
2545,2025-04-02,2025-04-04,HM43,Red,pail_5gal,Emerald-Red-Pail,4,20.0
2546,2025-04-02,2025-04-07,HM47,Red,pail_5gal,Duration-Red-Pail,10,50.0
2547,2025-04-02,2025-04-04,HM47,Red,gallon,Duration-Red-Gallon,32,32.0
2548,2025-04-02,2025-04-06,HM56,White,gallon,SuperPaint-White-Gallon,40,40.0
2549,2025-04-02,2025-04-03,HM56,White,quart,ProMar200-White-Quart,188,47.0
2550,2025-04-02,2025-04-05,HM56,White,gallon,Duration-White-Gallon,12,12.0
2551,2025-04-03,2025-04-11,HM01,White,gallon,Duration-White-Gallon,24,24.0
2552,2025-04-03,2025-04-07,HM01,White,pail_5gal,ProMar200-White-Pail,3,15.0
2553,2025-04-03,2025-04-06,HM01,White,gallon,Duration-White-Gallon,37,37.0
2554,2025-04-03,2025-04-05,HM01,White,quart,SuperPaint-White-Quart,40,10.0
2555,2025-04-03,2025-04-05,HM01,White,quart,Duration-White-Quart,54,13.5
2556,2025-04-03,2025-04-07,HM12,Blue/Green,quart,Emerald-Blue/Green-Quart,23,5.75
2557,2025-04-03,2025-04-04,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,71,17.75
2558,2025-04-03,2025-04-06,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,118,29.5
2559,2025-04-03,2025-04-04,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,26,26.0
2560,2025-04-03,2025-04-08,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,71,17.75
2561,2025-04-03,2025-04-05,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,155,38.75
2562,2025-04-03,2025-04-06,HM16,Red,quart,Duration-Red-Quart,118,29.5
2563,2025-04-03,2025-04-08,HM16,Red,quart,Duration-Red-Quart,129,32.25
2564,2025-04-03,2025-04-04,HM20,Black,gallon,ProMar200-Black-Gallon,61,61.0
2565,2025-04-03,2025-04-04,HM20,Black,gallon,ProMar200-Black-Gallon,29,29.0
2566,2025-04-03,2025-04-11,HM20,Black,pail_5gal,PrepRite-Black-Pail,3,15.0
2567,2025-04-03,2025-04-07,HM20,Black,pail_5gal,ProMar200-Black-Pail,5,25.0
2568,2025-04-03,2025-04-04,HM25,Black,quart,PrepRite-Black-Quart,191,47.75
2569,2025-04-03,2025-04-06,HM25,Black,pail_5gal,PrepRite-Black-Pail,8,40.0
2570,2025-04-03,2025-04-05,HM25,Black,gallon,ProMar200-Black-Gallon,27,27.0
2571,2025-04-03,2025-04-05,HM30,Black,gallon,ProMar200-Black-Gallon,75,75.0
2572,2025-04-03,2025-04-05,HM30,Black,gallon,ProMar200-Black-Gallon,59,59.0
2573,2025-04-03,2025-04-04,HM36,White,pail_5gal,ProMar200-White-Pail,3,15.0
2574,2025-04-03,2025-04-06,HM36,White,quart,ProMar200-White-Quart,56,14.0
2575,2025-04-03,2025-04-06,HM43,Red,quart,Duration-Red-Quart,133,33.25
2576,2025-04-03,2025-04-04,HM43,Red,pail_5gal,Emerald-Red-Pail,2,10.0
2577,2025-04-03,2025-04-05,HM43,Red,gallon,Emerald-Red-Gallon,30,30.0
2578,2025-04-03,2025-04-07,HM47,Red,quart,Duration-Red-Quart,71,17.75
2579,2025-04-03,2025-04-04,HM47,Red,gallon,Duration-Red-Gallon,30,30.0
2580,2025-04-03,2025-04-09,HM47,Red,quart,Emerald-Red-Quart,164,41.0
2581,2025-04-03,2025-04-07,HM47,Red,quart,Emerald-Red-Quart,184,46.0
2582,2025-04-03,2025-04-07,HM50,Clear,gallon,SuperPaint-Clear-Gallon,55,55.0
2583,2025-04-03,2025-04-09,HM50,Clear,gallon,ProMar200-Clear-Gallon,10,10.0
2584,2025-04-03,2025-04-04,HM56,White,pail_5gal,ProMar200-White-Pail,8,40.0
2585,2025-04-03,2025-04-06,HM56,White,gallon,Duration-White-Gallon,38,38.0
2586,2025-04-04,2025-04-05,HM01,White,gallon,Duration-White-Gallon,35,35.0
2587,2025-04-04,2025-04-06,HM01,White,quart,Duration-White-Quart,72,18.0
2588,2025-04-04,2025-04-18,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,238,59.5
2589,2025-04-04,2025-04-08,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,134,33.5
2590,2025-04-04,2025-04-06,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,81,81.0
2591,2025-04-04,2025-04-10,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,102,102.0
2592,2025-04-04,2025-04-06,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,71,17.75
2593,2025-04-04,2025-04-05,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,88,22.0
2594,2025-04-04,2025-04-06,HM16,Red,gallon,Duration-Red-Gallon,21,21.0
2595,2025-04-04,2025-04-06,HM16,Red,pail_5gal,Duration-Red-Pail,7,35.0
2596,2025-04-04,2025-04-07,HM16,Red,quart,Duration-Red-Quart,179,44.75
2597,2025-04-04,2025-04-06,HM16,Red,quart,Duration-Red-Quart,108,27.0
2598,2025-04-04,2025-04-05,HM20,Black,gallon,ProMar200-Black-Gallon,46,46.0
2599,2025-04-04,2025-04-05,HM20,Black,gallon,PrepRite-Black-Gallon,21,21.0
2600,2025-04-04,2025-04-05,HM20,Black,quart,PrepRite-Black-Quart,261,65.25
2601,2025-04-04,2025-04-08,HM20,Black,quart,ProMar200-Black-Quart,65,16.25
2602,2025-04-04,2025-04-13,HM25,Black,gallon,PrepRite-Black-Gallon,19,19.0
2603,2025-04-04,2025-04-05,HM25,Black,quart,ProMar200-Black-Quart,86,21.5
2604,2025-04-04,2025-04-05,HM30,Black,gallon,PrepRite-Black-Gallon,8,8.0
2605,2025-04-04,2025-04-05,HM36,White,quart,Duration-White-Quart,86,21.5
2606,2025-04-04,2025-04-11,HM36,White,gallon,Duration-White-Gallon,30,30.0
2607,2025-04-04,2025-04-10,HM36,White,gallon,SuperPaint-White-Gallon,84,84.0
2608,2025-04-04,2025-04-05,HM36,White,gallon,Duration-White-Gallon,31,31.0
2609,2025-04-04,2025-04-08,HM36,White,gallon,SuperPaint-White-Gallon,26,26.0
2610,2025-04-04,2025-04-14,HM47,Red,pail_5gal,Emerald-Red-Pail,12,60.0
2611,2025-04-04,2025-04-07,HM47,Red,pail_5gal,Emerald-Red-Pail,7,35.0
2612,2025-04-04,2025-04-05,HM50,Clear,quart,SuperPaint-Clear-Quart,117,29.25
2613,2025-04-04,2025-04-08,HM56,White,pail_5gal,SuperPaint-White-Pail,5,25.0
2614,2025-04-04,2025-04-06,HM56,White,gallon,SuperPaint-White-Gallon,28,28.0
2615,2025-04-04,2025-04-08,HM56,White,quart,SuperPaint-White-Quart,72,18.0
2616,2025-04-04,2025-04-06,HM56,White,gallon,Duration-White-Gallon,15,15.0
2617,2025-04-05,2025-04-13,HM01,White,quart,ProMar200-White-Quart,42,10.5
2618,2025-04-05,2025-04-06,HM01,White,quart,ProMar200-White-Quart,61,15.25
2619,2025-04-05,2025-04-08,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,8,40.0
2620,2025-04-05,2025-04-08,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,63,15.75
2621,2025-04-05,2025-04-06,HM16,Red,quart,Duration-Red-Quart,97,24.25
2622,2025-04-05,2025-04-06,HM16,Red,gallon,Emerald-Red-Gallon,20,20.0
2623,2025-04-05,2025-04-07,HM16,Red,pail_5gal,Duration-Red-Pail,5,25.0
2624,2025-04-05,2025-04-07,HM20,Black,gallon,PrepRite-Black-Gallon,29,29.0
2625,2025-04-05,2025-04-06,HM25,Black,quart,ProMar200-Black-Quart,69,17.25
2626,2025-04-05,2025-04-06,HM30,Black,gallon,PrepRite-Black-Gallon,25,25.0
2627,2025-04-05,2025-04-08,HM36,White,quart,ProMar200-White-Quart,139,34.75
2628,2025-04-05,2025-04-08,HM36,White,gallon,ProMar200-White-Gallon,35,35.0
2629,2025-04-05,2025-04-07,HM50,Clear,quart,SuperPaint-Clear-Quart,27,6.75
2630,2025-04-05,2025-04-07,HM56,White,quart,ProMar200-White-Quart,53,13.25
2631,2025-04-05,2025-04-08,HM56,White,gallon,Duration-White-Gallon,55,55.0
2632,2025-04-06,2025-04-11,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,18,18.0
2633,2025-04-06,2025-04-10,HM13,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,3,15.0
2634,2025-04-06,2025-04-10,HM13,Blue/Green,quart,SuperPaint-Blue/Green-Quart,155,38.75
2635,2025-04-06,2025-04-08,HM16,Red,pail_5gal,Duration-Red-Pail,10,50.0
2636,2025-04-06,2025-04-09,HM25,Black,gallon,PrepRite-Black-Gallon,66,66.0
2637,2025-04-06,2025-04-10,HM25,Black,pail_5gal,ProMar200-Black-Pail,3,15.0
2638,2025-04-06,2025-04-08,HM36,White,gallon,Duration-White-Gallon,47,47.0
2639,2025-04-06,2025-04-07,HM43,Red,pail_5gal,Emerald-Red-Pail,11,55.0
2640,2025-04-06,2025-04-08,HM47,Red,pail_5gal,Emerald-Red-Pail,13,65.0
2641,2025-04-06,2025-04-13,HM47,Red,gallon,Emerald-Red-Gallon,65,65.0
2642,2025-04-06,2025-04-07,HM47,Red,quart,Emerald-Red-Quart,124,31.0
2643,2025-04-06,2025-04-08,HM47,Red,gallon,Duration-Red-Gallon,134,134.0
2644,2025-04-06,2025-04-09,HM50,Clear,gallon,ProMar200-Clear-Gallon,62,62.0
2645,2025-04-06,2025-04-09,HM56,White,quart,SuperPaint-White-Quart,271,67.75
2646,2025-04-07,2025-04-09,HM01,White,gallon,SuperPaint-White-Gallon,13,13.0
2647,2025-04-07,2025-04-08,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,12,12.0
2648,2025-04-07,2025-04-10,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,289,72.25
2649,2025-04-07,2025-04-16,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,18,18.0
2650,2025-04-07,2025-04-08,HM13,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,5,25.0
2651,2025-04-07,2025-04-10,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,35,35.0
2652,2025-04-07,2025-04-08,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,257,64.25
2653,2025-04-07,2025-04-12,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,86,21.5
2654,2025-04-07,2025-04-10,HM25,Black,quart,PrepRite-Black-Quart,68,17.0
2655,2025-04-07,2025-04-11,HM25,Black,pail_5gal,PrepRite-Black-Pail,4,20.0
2656,2025-04-07,2025-04-08,HM30,Black,pail_5gal,PrepRite-Black-Pail,6,30.0
2657,2025-04-07,2025-04-09,HM36,White,quart,SuperPaint-White-Quart,65,16.25
2658,2025-04-07,2025-04-09,HM43,Red,quart,Duration-Red-Quart,98,24.5
2659,2025-04-07,2025-04-09,HM43,Red,gallon,Emerald-Red-Gallon,34,34.0
2660,2025-04-07,2025-04-11,HM43,Red,gallon,Emerald-Red-Gallon,45,45.0
2661,2025-04-07,2025-04-11,HM43,Red,quart,Emerald-Red-Quart,150,37.5
2662,2025-04-07,2025-04-12,HM43,Red,gallon,Duration-Red-Gallon,44,44.0
2663,2025-04-07,2025-04-08,HM47,Red,pail_5gal,Emerald-Red-Pail,6,30.0
2664,2025-04-07,2025-04-11,HM47,Red,gallon,Emerald-Red-Gallon,111,111.0
2665,2025-04-07,2025-04-09,HM50,Clear,quart,ProMar200-Clear-Quart,73,18.25
2666,2025-04-07,2025-04-09,HM50,Clear,gallon,SuperPaint-Clear-Gallon,51,51.0
2667,2025-04-07,2025-04-11,HM50,Clear,gallon,SuperPaint-Clear-Gallon,33,33.0
2668,2025-04-07,2025-04-10,HM50,Clear,gallon,ProMar200-Clear-Gallon,12,12.0
2669,2025-04-07,2025-04-09,HM56,White,quart,SuperPaint-White-Quart,210,52.5
2670,2025-04-07,2025-04-10,HM56,White,gallon,ProMar200-White-Gallon,19,19.0
2671,2025-04-07,2025-04-11,HM56,White,quart,Duration-White-Quart,273,68.25
2672,2025-04-08,2025-04-10,HM01,White,quart,Duration-White-Quart,99,24.75
2673,2025-04-08,2025-04-11,HM12,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,30,30.0
2674,2025-04-08,2025-04-10,HM12,Blue/Green,gallon,Emerald-Blue/Green-Gallon,29,29.0
2675,2025-04-08,2025-04-10,HM12,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,4,20.0
2676,2025-04-08,2025-04-10,HM13,Blue/Green,gallon,Emerald-Blue/Green-Gallon,104,104.0
2677,2025-04-08,2025-04-09,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,27,27.0
2678,2025-04-08,2025-04-11,HM14,Blue/Green,quart,SuperPaint-Blue/Green-Quart,155,38.75
2679,2025-04-08,2025-04-10,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,44,44.0
2680,2025-04-08,2025-04-10,HM16,Red,gallon,Emerald-Red-Gallon,30,30.0
2681,2025-04-08,2025-04-11,HM16,Red,quart,Emerald-Red-Quart,312,78.0
2682,2025-04-08,2025-04-11,HM20,Black,quart,ProMar200-Black-Quart,194,48.5
2683,2025-04-08,2025-04-10,HM20,Black,gallon,ProMar200-Black-Gallon,49,49.0
2684,2025-04-08,2025-04-12,HM30,Black,gallon,PrepRite-Black-Gallon,105,105.0
2685,2025-04-08,2025-04-11,HM30,Black,pail_5gal,ProMar200-Black-Pail,3,15.0
2686,2025-04-08,2025-04-09,HM36,White,quart,Duration-White-Quart,33,8.25
2687,2025-04-08,2025-04-10,HM43,Red,gallon,Emerald-Red-Gallon,38,38.0
2688,2025-04-08,2025-04-14,HM43,Red,gallon,Emerald-Red-Gallon,85,85.0
2689,2025-04-08,2025-04-12,HM43,Red,gallon,Duration-Red-Gallon,63,63.0
2690,2025-04-08,2025-04-11,HM43,Red,quart,Duration-Red-Quart,142,35.5
2691,2025-04-08,2025-04-09,HM43,Red,quart,Emerald-Red-Quart,120,30.0
2692,2025-04-08,2025-04-11,HM47,Red,gallon,Duration-Red-Gallon,20,20.0
2693,2025-04-08,2025-04-11,HM50,Clear,gallon,ProMar200-Clear-Gallon,64,64.0
2694,2025-04-08,2025-04-11,HM56,White,quart,Duration-White-Quart,58,14.5
2695,2025-04-09,2025-04-12,HM01,White,quart,ProMar200-White-Quart,294,73.5
2696,2025-04-09,2025-04-11,HM01,White,quart,ProMar200-White-Quart,147,36.75
2697,2025-04-09,2025-04-10,HM13,Blue/Green,quart,Emerald-Blue/Green-Quart,272,68.0
2698,2025-04-09,2025-04-20,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,30,30.0
2699,2025-04-09,2025-04-12,HM14,Blue/Green,gallon,Emerald-Blue/Green-Gallon,56,56.0
2700,2025-04-09,2025-04-12,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,3,15.0
2701,2025-04-09,2025-04-11,HM16,Red,quart,Emerald-Red-Quart,44,11.0
2702,2025-04-09,2025-04-20,HM16,Red,quart,Emerald-Red-Quart,66,16.5
2703,2025-04-09,2025-04-14,HM20,Black,gallon,PrepRite-Black-Gallon,35,35.0
2704,2025-04-09,2025-04-15,HM25,Black,quart,ProMar200-Black-Quart,147,36.75
2705,2025-04-09,2025-04-11,HM25,Black,gallon,ProMar200-Black-Gallon,18,18.0
2706,2025-04-09,2025-04-11,HM25,Black,gallon,ProMar200-Black-Gallon,9,9.0
2707,2025-04-09,2025-04-15,HM30,Black,gallon,ProMar200-Black-Gallon,134,134.0
2708,2025-04-09,2025-04-11,HM36,White,pail_5gal,ProMar200-White-Pail,9,45.0
2709,2025-04-09,2025-04-12,HM36,White,quart,SuperPaint-White-Quart,162,40.5
2710,2025-04-09,2025-04-12,HM36,White,quart,ProMar200-White-Quart,101,25.25
2711,2025-04-09,2025-04-13,HM36,White,gallon,Duration-White-Gallon,47,47.0
2712,2025-04-09,2025-04-11,HM36,White,gallon,Duration-White-Gallon,24,24.0
2713,2025-04-09,2025-04-11,HM47,Red,gallon,Duration-Red-Gallon,31,31.0
2714,2025-04-09,2025-04-12,HM50,Clear,quart,SuperPaint-Clear-Quart,53,13.25
2715,2025-04-09,2025-04-13,HM56,White,quart,ProMar200-White-Quart,73,18.25
2716,2025-04-10,2025-04-14,HM01,White,gallon,SuperPaint-White-Gallon,26,26.0
2717,2025-04-10,2025-04-11,HM01,White,gallon,Duration-White-Gallon,14,14.0
2718,2025-04-10,2025-04-13,HM01,White,gallon,ProMar200-White-Gallon,35,35.0
2719,2025-04-10,2025-04-11,HM12,Blue/Green,pail_5gal,Emerald-Blue/Green-Pail,8,40.0
2720,2025-04-10,2025-04-12,HM12,Blue/Green,quart,SuperPaint-Blue/Green-Quart,88,22.0
2721,2025-04-10,2025-04-15,HM12,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,5,25.0
2722,2025-04-10,2025-04-13,HM14,Blue/Green,pail_5gal,SuperPaint-Blue/Green-Pail,8,40.0
2723,2025-04-10,2025-04-14,HM14,Blue/Green,gallon,SuperPaint-Blue/Green-Gallon,27,27.0
2724,2025-04-10,2025-04-12,HM14,Blue/Green,quart,Emerald-Blue/Green-Quart,51,12.75
2725,2025-04-10,2025-04-14,HM16,Red,quart,Emerald-Red-Quart,60,15.0
2726,2025-04-10,2025-04-13,HM20,Black,quart,ProMar200-Black-Quart,241,60.25
2727,2025-04-10,2025-04-13,HM30,Black,gallon,ProMar200-Black-Gallon,71,71.0
2728,2025-04-10,2025-04-11,HM30,Black,pail_5gal,ProMar200-Black-Pail,14,70.0
2729,2025-04-10,2025-04-12,HM30,Black,gallon,PrepRite-Black-Gallon,26,26.0
2730,2025-04-10,2025-04-11,HM30,Black,gallon,ProMar200-Black-Gallon,36,36.0
2731,2025-04-10,2025-04-13,HM36,White,gallon,ProMar200-White-Gallon,75,75.0
2732,2025-04-10,2025-04-13,HM36,White,quart,SuperPaint-White-Quart,61,15.25
2733,2025-04-10,2025-04-14,HM36,White,gallon,Duration-White-Gallon,29,29.0
2734,2025-04-10,2025-04-13,HM43,Red,quart,Duration-Red-Quart,53,13.25
2735,2025-04-10,2025-04-12,HM43,Red,gallon,Emerald-Red-Gallon,24,24.0
2736,2025-04-10,2025-04-13,HM43,Red,gallon,Emerald-Red-Gallon,38,38.0
2737,2025-04-10,2025-04-14,HM50,Clear,quart,SuperPaint-Clear-Quart,60,15.0
