batch_id,date,line,sku,color_family,wc_grade,container_type,product_line,complexity,run_hours,good_units,good_gallons,gallons_per_unit,yield_loss_frac,cfr_uh_batch,cfr_gal_hr,temperature_f,defect_flag
7177,2025-04-19,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.9719,40.17,10.042,0.25,0.0148,20.677,5.169,73.2,0
7178,2025-04-19,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,2.3718,39.57,39.569,1.0,0.0398,17.375,17.375,73.2,0
7179,2025-04-19,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,0.8376,13.83,13.828,1.0,0.0352,17.111,17.111,73.2,0
7180,2025-04-19,HM56,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,1.6329,7.26,36.298,5.0,0.0194,4.534,22.67,73.2,0
7181,2025-04-19,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.9671,42.17,10.542,0.25,0.0174,21.816,5.454,73.2,0
7182,2025-04-19,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,5.0533,104.34,26.085,0.25,0.0417,21.546,5.386,73.2,0
7183,2025-04-20,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,0.9386,3.96,19.809,5.0,0.0214,4.313,21.566,77.1,0
7184,2025-04-20,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,2.4723,73.92,18.48,0.25,0.0371,31.05,7.763,77.1,0
7185,2025-04-20,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.6866,37.3,9.324,0.25,0.1601,16.53,4.132,77.1,1
7186,2025-04-20,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.6538,22.38,22.384,1.0,0.0198,13.808,13.808,77.1,0
7187,2025-04-20,HM12,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.5583,20.99,20.995,1.0,0.0306,13.898,13.898,77.1,0
7188,2025-04-20,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,5.8332,122.86,30.715,0.25,0.0276,21.661,5.415,77.1,0
7189,2025-04-20,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.0088,19.99,4.997,0.25,0.0273,20.37,5.092,77.1,0
7190,2025-04-20,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.7388,25.52,25.521,1.0,0.0298,15.128,15.128,77.1,0
7191,2025-04-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.5316,31.06,7.764,0.25,0.0363,21.04,5.26,77.1,0
7192,2025-04-20,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,1.0775,22.85,5.712,0.25,0.0482,22.278,5.57,77.1,0
7193,2025-04-20,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.591,77.94,19.484,0.25,0.039,22.585,5.646,77.1,0
7194,2025-04-20,HM13,SuperPaint-Blue/Green-Pail,Blue/Green,7A,pail_5gal,SuperPaint,complex,3.691,13.71,68.545,5.0,0.0033,3.727,18.633,77.1,0
7195,2025-04-20,HM14,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,8.6026,168.41,42.103,0.25,0.0417,20.429,5.107,77.1,0
7196,2025-04-20,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.5319,25.74,25.739,1.0,0.0237,17.211,17.211,77.1,0
7197,2025-04-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,6.1763,84.99,84.99,1.0,0.0524,14.521,14.521,77.1,0
7198,2025-04-20,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.5818,39.89,39.893,1.0,0.0263,15.87,15.87,77.1,0
7199,2025-04-20,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,3.5791,69.72,17.431,0.25,0.0196,19.87,4.968,77.1,0
7200,2025-04-20,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.7826,41.29,10.323,0.25,0.0317,23.922,5.981,77.1,0
7201,2025-04-20,HM16,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,2.2318,10.91,54.527,5.0,0.0199,4.985,24.926,77.1,0
7202,2025-04-20,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.1751,24.95,6.238,0.25,0.0431,22.189,5.547,77.1,0
7203,2025-04-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.9005,42.5,42.495,1.0,0.0298,15.101,15.101,77.1,0
7204,2025-04-20,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,1.151,23.53,5.882,0.25,0.0362,21.208,5.302,77.1,0
7205,2025-04-20,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.8459,30.31,30.31,1.0,0.0249,16.84,16.84,77.1,0
7206,2025-04-20,HM20,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,2.244,43.64,10.91,0.25,0.0327,20.106,5.026,77.1,0
7207,2025-04-20,HM25,PrepRite-Black-Quart,Black,5A,quart,PrepRite,standard,3.4826,65.08,16.271,0.25,0.0368,19.402,4.85,77.1,0
7208,2025-04-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,2.5176,35.07,35.073,1.0,0.0467,14.614,14.614,77.1,0
7209,2025-04-20,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,3.0453,50.33,50.33,1.0,0.0392,17.202,17.202,77.1,0
7210,2025-04-20,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,0.6589,9.52,9.517,1.0,0.0576,15.327,15.327,77.1,0
7211,2025-04-20,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.0837,18.04,18.044,1.0,0.0415,17.371,17.371,77.1,0
7212,2025-04-20,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.1534,17.8,17.8,1.0,0.0386,16.052,16.052,77.1,0
7213,2025-04-20,HM36,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.5242,29.21,29.209,1.0,0.0175,19.506,19.506,77.1,0
7214,2025-04-20,HM36,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.0939,17.71,17.711,1.0,0.0441,16.938,16.938,77.1,0
7215,2025-04-20,HM36,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,2.599,10.68,53.377,5.0,0.0159,4.174,20.868,77.1,0
7216,2025-04-20,HM36,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.6796,37.62,9.404,0.25,0.0268,23.013,5.753,77.1,0
7217,2025-04-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.7154,22.43,22.427,1.0,0.171,15.771,15.771,77.1,1
7218,2025-04-20,HM43,Emerald-Red-Gallon,Red,7B,gallon,Emerald,complex,1.4831,23.84,23.837,1.0,0.0375,16.698,16.698,77.1,0
7219,2025-04-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.8408,31.32,31.324,1.0,0.0348,17.629,17.629,77.1,0
7220,2025-04-20,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,2.909,43.16,43.158,1.0,0.0437,15.513,15.513,77.1,0
7221,2025-04-20,HM43,Duration-Red-Pail,Red,7B,pail_5gal,Duration,complex,3.6571,16.17,80.845,5.0,0.046,4.634,23.172,77.1,0
7222,2025-04-20,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.5986,30.33,7.582,0.25,0.0412,19.787,4.947,77.1,0
7223,2025-04-20,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.3282,44.39,11.098,0.25,0.0243,19.542,4.886,77.1,0
7224,2025-04-20,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.2157,19.79,4.948,0.25,0.0222,16.65,4.163,77.1,0
7225,2025-04-20,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,2.0042,36.9,36.903,1.0,0.0052,18.509,18.509,77.1,0
7226,2025-04-20,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,2.6883,12.02,60.099,5.0,0.0396,4.656,23.278,77.1,0
7227,2025-04-20,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,1.7619,21.95,21.946,1.0,0.0567,13.205,13.205,77.1,0
7228,2025-04-20,HM56,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,3.4382,42.72,42.721,1.0,0.0441,12.998,12.998,77.1,0
7229,2025-04-20,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,0.8553,13.01,13.007,1.0,0.0306,15.687,15.687,77.1,0
7230,2025-04-20,HM56,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,3.3957,64.11,16.028,0.25,0.0346,19.557,4.889,77.1,0
7231,2025-04-20,HM56,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.441,36.09,9.022,0.25,0.033,25.898,6.475,77.1,0
7232,2025-04-21,HM01,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,2.0287,48.58,12.145,0.25,0.0209,24.458,6.115,70.8,0
7233,2025-04-21,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.6908,34.39,8.597,0.25,0.0405,21.198,5.299,70.8,0
7234,2025-04-21,HM01,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.1421,22.31,22.315,1.0,0.0425,20.405,20.405,70.8,0
7235,2025-04-21,HM01,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,1.7219,7.63,38.129,5.0,0.0313,4.572,22.858,70.8,0
7236,2025-04-21,HM01,Duration-White-Quart,White,6A,quart,Duration,standard,1.7107,34.7,8.675,0.25,0.026,20.826,5.207,70.8,0
7237,2025-04-21,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,4.2259,81.63,20.407,0.25,0.0417,20.157,5.039,70.8,0
7238,2025-04-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.0673,27.01,27.014,1.0,0.1626,15.604,15.604,70.8,1
7239,2025-04-21,HM12,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.3851,33.75,33.755,1.0,0.0095,14.289,14.289,70.8,0
7240,2025-04-21,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.9864,41.86,10.465,0.25,0.0256,21.626,5.406,70.8,0
7241,2025-04-21,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,2.5852,31.45,31.447,1.0,0.0086,12.27,12.27,70.8,0
7242,2025-04-21,HM13,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,1.716,25.86,25.861,1.0,0.0121,15.255,15.255,70.8,0
7243,2025-04-21,HM13,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,1.3445,21.17,21.171,1.0,0.0246,16.145,16.145,70.8,0
7244,2025-04-21,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.5187,59.55,14.887,0.25,0.0515,24.927,6.232,70.8,0
7245,2025-04-21,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.1043,47.11,11.778,0.25,0.0339,23.175,5.794,70.8,0
7246,2025-04-21,HM14,Emerald-Blue/Green-Pail,Blue/Green,7A,pail_5gal,Emerald,complex,2.8942,11.18,55.898,5.0,0.0422,4.033,20.164,70.8,0
7247,2025-04-21,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.7119,74.89,18.722,0.25,0.0134,27.989,6.997,70.8,0
7248,2025-04-21,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.8732,41.14,41.136,1.0,0.0403,14.919,14.919,70.8,0
7249,2025-04-21,HM20,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.2706,6.06,30.3,5.0,0.0324,4.929,24.646,70.8,0
7250,2025-04-21,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.0171,14.26,14.264,1.0,0.0466,14.71,14.71,70.8,0
7251,2025-04-21,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.2196,24.14,24.138,1.0,0.0069,19.929,19.929,70.8,0
7252,2025-04-21,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,4.8723,107.66,26.914,0.25,0.0113,22.349,5.587,70.8,0
7253,2025-04-21,HM25,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.3895,24.22,24.219,1.0,0.0128,17.657,17.657,70.8,0
7254,2025-04-21,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.4938,50.34,12.585,0.25,0.0324,20.862,5.215,70.8,0
7255,2025-04-21,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.7651,33.26,33.255,1.0,0.0506,19.846,19.846,70.8,0
7256,2025-04-21,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,0.8484,11.53,11.526,1.0,0.0077,13.691,13.691,70.8,0
7257,2025-04-21,HM30,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.8345,24.76,24.763,1.0,0.1795,16.451,16.451,70.8,1
7258,2025-04-21,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.1692,28.14,7.034,0.25,0.0158,24.452,6.113,70.8,0
7259,2025-04-21,HM36,Duration-White-Gallon,White,6A,gallon,Duration,standard,2.4079,38.71,38.707,1.0,0.0304,16.579,16.579,70.8,0
7260,2025-04-21,HM36,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,2.2501,54.5,13.625,0.25,0.0159,24.613,6.153,70.8,0
7261,2025-04-21,HM36,Duration-White-Quart,White,6A,quart,Duration,standard,3.1983,75.27,18.817,0.25,0.0477,24.712,6.178,70.8,0
7262,2025-04-21,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,3.0837,75.89,18.972,0.25,0.0113,24.892,6.223,70.8,0
7263,2025-04-21,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.7633,25.74,25.738,1.0,0.1621,17.42,17.42,70.8,1
7264,2025-04-21,HM43,Duration-Red-Quart,Red,7B,quart,Duration,complex,1.2991,22.79,5.698,0.25,0.0407,18.287,4.572,70.8,0
7265,2025-04-21,HM43,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,complex,1.4651,6.11,30.538,5.0,0.0327,4.31,21.548,70.8,0
7266,2025-04-21,HM47,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,1.6974,6.61,33.052,5.0,0.1533,4.599,22.997,70.8,1
7267,2025-04-21,HM47,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,3.1155,53.63,53.633,1.0,0.0489,18.1,18.1,70.8,0
7268,2025-04-21,HM47,Duration-Red-Pail,Red,7B,pail_5gal,Duration,standard,1.422,5.98,29.913,5.0,0.0193,4.29,21.451,70.8,0
7269,2025-04-21,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.9842,49.6,12.4,0.25,0.0216,25.548,6.387,70.8,0
7270,2025-04-21,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.5733,32.9,8.224,0.25,0.0,20.91,5.227,70.8,0
7271,2025-04-21,HM50,SuperPaint-Clear-Quart,Clear,8A,quart,SuperPaint,standard,1.5584,37.29,9.321,0.25,0.014,24.266,6.066,70.8,0
7272,2025-04-21,HM56,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.6541,41.05,41.048,1.0,0.0463,16.216,16.216,70.8,0
7273,2025-04-21,HM56,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.7797,24.3,24.3,1.0,0.0214,13.953,13.953,70.8,0
7274,2025-04-21,HM56,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,2.0602,32.03,32.027,1.0,0.0,15.546,15.546,70.8,0
7275,2025-04-21,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,0.86,12.76,12.756,1.0,0.1242,16.936,16.936,70.8,1
7276,2025-04-21,HM56,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.9719,32.6,32.603,1.0,0.0398,17.219,17.219,70.8,0
7277,2025-04-22,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,1.327,32.04,8.01,0.25,0.0148,24.509,6.127,55.2,0
7278,2025-04-22,HM01,Duration-White-Gallon,White,6A,gallon,Duration,standard,1.5808,25.53,25.526,1.0,0.0305,16.655,16.655,55.2,0
7279,2025-04-22,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.0691,61.83,15.458,0.25,0.037,20.921,5.23,55.2,0
7280,2025-04-22,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,5.7877,122.6,30.65,0.25,0.1465,24.82,6.205,55.2,1
7281,2025-04-22,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.0439,65.09,16.271,0.25,0.0134,21.673,5.418,55.2,0
7282,2025-04-22,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,4.9848,105.05,26.262,0.25,0.0353,21.845,5.461,55.2,0
7283,2025-04-22,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,6.6293,134.06,33.516,0.25,0.0111,20.449,5.112,55.2,0
7284,2025-04-22,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.177,52.07,13.017,0.25,0.0,16.389,4.097,55.2,0
7285,2025-04-22,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.4767,50.29,12.572,0.25,0.0301,20.934,5.234,55.2,0
7286,2025-04-22,HM13,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,4.0927,76.17,19.042,0.25,0.0073,18.747,4.687,55.2,0
7287,2025-04-22,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0849,41.05,10.261,0.25,0.0249,20.19,5.048,55.2,0
7288,2025-04-22,HM14,Emerald-Blue/Green-Gallon,Blue/Green,7A,gallon,Emerald,complex,3.3893,45.3,45.297,1.0,0.0344,13.841,13.841,55.2,0
7289,2025-04-22,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,2.4075,37.58,37.579,1.0,0.0444,16.334,16.334,55.2,0
7290,2025-04-22,HM16,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,1.6807,32.73,8.182,0.25,0.0276,20.026,5.006,55.2,0
7291,2025-04-22,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,2.53,50.49,50.488,1.0,0.0233,20.432,20.432,55.2,0
7292,2025-04-22,HM20,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.5414,24.41,24.408,1.0,0.0224,16.198,16.198,55.2,0
7293,2025-04-22,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.8696,51.72,51.723,1.0,0.0322,18.625,18.625,55.2,0
7294,2025-04-22,HM20,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,2.4307,12.17,60.862,5.0,0.0436,5.236,26.181,55.2,0
7295,2025-04-22,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.9693,39.46,39.459,1.0,0.0203,20.452,20.452,55.2,0
7296,2025-04-22,HM20,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,1.8946,10.05,50.273,5.0,0.0449,5.557,27.783,55.2,0
7297,2025-04-22,HM25,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,1.7348,7.42,37.122,5.0,0.0401,4.458,22.292,55.2,0
7298,2025-04-22,HM25,PrepRite-Black-Pail,Black,5A,pail_5gal,PrepRite,standard,2.5968,14.89,74.454,5.0,0.0428,5.991,29.954,55.2,0
7299,2025-04-22,HM25,ProMar200-Black-Gallon,Black,5A,gallon,ProMar200,standard,1.4437,21.58,21.576,1.0,0.0025,14.982,14.982,55.2,0
7300,2025-04-22,HM30,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,2.4673,31.16,31.158,1.0,0.0111,12.77,12.77,55.2,0
7301,2025-04-22,HM30,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,2.0559,46.62,11.654,0.25,0.0127,22.965,5.741,55.2,0
7302,2025-04-22,HM36,ProMar200-White-Pail,White,6A,pail_5gal,ProMar200,standard,3.3666,14.75,73.735,5.0,0.0442,4.583,22.914,55.2,0
7303,2025-04-22,HM36,Duration-White-Pail,White,6A,pail_5gal,Duration,standard,1.677,7.24,36.184,5.0,0.0137,4.375,21.875,55.2,0
7304,2025-04-22,HM36,SuperPaint-White-Pail,White,6A,pail_5gal,SuperPaint,standard,1.3507,4.65,23.269,5.0,0.0536,3.64,18.202,55.2,0
7305,2025-04-22,HM36,SuperPaint-White-Quart,White,6A,quart,SuperPaint,standard,1.6392,29.51,7.377,0.25,0.0298,18.554,4.639,55.2,0
7306,2025-04-22,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,1.8023,25.15,25.155,1.0,0.0149,14.169,14.169,55.2,0
7307,2025-04-22,HM43,Duration-Red-Pail,Red,7B,pail_5gal,Duration,complex,5.5215,27.15,135.775,5.0,0.0043,4.939,24.696,55.2,0
7308,2025-04-22,HM43,Duration-Red-Pail,Red,7B,pail_5gal,Duration,complex,3.4779,13.75,68.752,5.0,0.0143,4.011,20.055,55.2,0
7309,2025-04-22,HM43,Duration-Red-Gallon,Red,7B,gallon,Duration,complex,0.9796,15.9,15.904,1.0,0.0332,16.792,16.792,55.2,0
7310,2025-04-22,HM47,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,1.9252,39.21,39.208,1.0,0.0324,21.049,21.049,55.2,0
7311,2025-04-22,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.5882,68.81,17.202,0.25,0.044,27.809,6.952,55.2,0
7312,2025-04-22,HM47,Emerald-Red-Quart,Red,7B,quart,Emerald,standard,2.1861,54.02,13.505,0.25,0.044,25.847,6.462,55.2,0
7313,2025-04-22,HM47,Duration-Red-Quart,Red,7B,quart,Duration,standard,1.9275,38.16,9.54,0.25,0.0535,20.916,5.229,55.2,0
7314,2025-04-22,HM50,ProMar200-Clear-Pail,Clear,8A,pail_5gal,ProMar200,standard,1.6843,7.41,37.074,5.0,0.0104,4.449,22.244,55.2,0
7315,2025-04-22,HM50,SuperPaint-Clear-Gallon,Clear,8A,gallon,SuperPaint,standard,1.2935,18.06,18.063,1.0,0.1667,16.758,16.758,55.2,1
7316,2025-04-22,HM50,ProMar200-Clear-Gallon,Clear,8A,gallon,ProMar200,standard,2.1745,27.34,27.344,1.0,0.0536,13.286,13.286,55.2,0
7317,2025-04-22,HM50,ProMar200-Clear-Quart,Clear,8A,quart,ProMar200,standard,1.4488,40.07,10.017,0.25,0.0294,28.493,7.123,55.2,0
7318,2025-04-22,HM56,SuperPaint-White-Gallon,White,6A,gallon,SuperPaint,standard,1.4595,23.32,23.321,1.0,0.0028,16.024,16.024,55.2,0
7319,2025-04-22,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,1.4711,43.75,10.938,0.25,0.0421,31.05,7.763,55.2,0
7320,2025-04-22,HM56,Duration-White-Quart,White,6A,quart,Duration,standard,2.0753,52.18,13.045,0.25,0.0367,26.101,6.525,55.2,0
7321,2025-04-23,HM01,ProMar200-White-Quart,White,6A,quart,ProMar200,standard,3.091,58.54,14.636,0.25,0.0211,19.349,4.837,64.5,0
7322,2025-04-23,HM01,ProMar200-White-Gallon,White,6A,gallon,ProMar200,standard,1.1824,19.41,19.409,1.0,0.0432,17.156,17.156,64.5,0
7323,2025-04-23,HM12,Emerald-Blue/Green-Quart,Blue/Green,7A,quart,Emerald,complex,3.5372,65.68,16.42,0.25,0.022,18.987,4.747,64.5,0
7324,2025-04-23,HM12,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.0809,22.17,5.542,0.25,0.038,21.32,5.33,64.5,0
7325,2025-04-23,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.4783,57.01,14.252,0.25,0.0125,23.293,5.823,64.5,0
7326,2025-04-23,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,1.3993,23.08,5.769,0.25,0.0388,17.156,4.289,64.5,0
7327,2025-04-23,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.3251,43.52,10.879,0.25,0.0177,19.053,4.763,64.5,0
7328,2025-04-23,HM13,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.0423,61.4,15.35,0.25,0.006,20.305,5.076,64.5,0
7329,2025-04-23,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.0904,40.74,10.184,0.25,0.032,20.131,5.033,64.5,0
7330,2025-04-23,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,3.1835,54.06,13.514,0.25,0.011,17.17,4.292,64.5,0
7331,2025-04-23,HM14,SuperPaint-Blue/Green-Quart,Blue/Green,7A,quart,SuperPaint,complex,2.8978,58.05,14.511,0.25,0.0346,20.749,5.187,64.5,0
7332,2025-04-23,HM14,SuperPaint-Blue/Green-Gallon,Blue/Green,7A,gallon,SuperPaint,complex,3.7763,47.8,47.796,1.0,0.0178,12.887,12.887,64.5,0
7333,2025-04-23,HM16,Emerald-Red-Pail,Red,7B,pail_5gal,Emerald,standard,3.2486,18.2,91.013,5.0,0.0392,5.832,29.159,64.5,0
7334,2025-04-23,HM16,Emerald-Red-Gallon,Red,7B,gallon,Emerald,standard,2.1134,31.53,31.534,1.0,0.0163,15.169,15.169,64.5,0
7335,2025-04-23,HM16,Duration-Red-Quart,Red,7B,quart,Duration,standard,2.677,59.35,14.838,0.25,0.0,22.171,5.543,64.5,0
7336,2025-04-23,HM16,Duration-Red-Gallon,Red,7B,gallon,Duration,standard,1.3115,20.99,20.992,1.0,0.0375,16.629,16.629,64.5,0
7337,2025-04-23,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.3557,24.05,24.047,1.0,0.0183,18.069,18.069,64.5,0
7338,2025-04-23,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.4114,19.76,19.761,1.0,0.0462,14.679,14.679,64.5,0
7339,2025-04-23,HM20,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.8634,40.06,10.014,0.25,0.153,25.378,6.345,64.5,1
7340,2025-04-23,HM20,PrepRite-Black-Gallon,Black,5A,gallon,PrepRite,standard,1.0692,17.89,17.893,1.0,0.0318,17.284,17.284,64.5,0
7341,2025-04-23,HM25,ProMar200-Black-Pail,Black,5A,pail_5gal,ProMar200,standard,1.785,7.11,35.559,5.0,0.0243,4.083,20.416,64.5,0
7342,2025-04-23,HM25,ProMar200-Black-Quart,Black,5A,quart,ProMar200,standard,1.8158,51.59,12.898,0.25,0.0131,28.79,7.198,64.5,0
