date,line,hours_down,code
2025-05-24,HM12,4.899,MATERIAL
2025-05-24,HM13,0.996,MATERIAL
2025-05-24,HM14,0.335,OPERATOR
2025-05-24,HM16,0.649,MATERIAL
2025-05-24,HM20,0.701,PLANNED_PM
2025-05-24,HM25,0.844,PLANNED_PM
2025-05-24,HM30,0.911,MECH
2025-05-24,HM36,1.97,MATERIAL
2025-05-24,HM43,1.786,MATERIAL
2025-05-24,HM47,0.466,OPERATOR
2025-05-24,HM50,1.465,MATERIAL
2025-05-24,HM56,1.259,ELEC
2025-05-25,HM01,3.567,OPERATOR
2025-05-25,HM12,1.392,OPERATOR
2025-05-25,HM13,0.763,ELEC
2025-05-25,HM14,0.479,MECH
2025-05-25,HM16,0.565,MECH
2025-05-25,HM20,0.894,OPERATOR
2025-05-25,HM25,0.979,PLANNED_PM
2025-05-25,HM30,0.265,MECH
2025-05-25,HM36,1.418,OPERATOR
2025-05-25,HM43,1.461,MATERIAL
2025-05-25,HM47,0.695,MECH
2025-05-25,HM50,2.85,MATERIAL
2025-05-25,HM56,1.389,MATERIAL
2025-05-26,HM01,1.203,MECH
2025-05-26,HM12,0.542,PLANNED_PM
2025-05-26,HM13,0.745,ELEC
2025-05-26,HM14,1.459,ELEC
2025-05-26,HM16,0.536,MECH
2025-05-26,HM20,0.471,OPERATOR
2025-05-26,HM25,0.895,OPERATOR
2025-05-26,HM30,1.4,ELEC
2025-05-26,HM36,0.377,PLANNED_PM
2025-05-26,HM43,1.044,MATERIAL
2025-05-26,HM47,0.609,OPERATOR
2025-05-26,HM50,1.301,PLANNED_PM
2025-05-26,HM56,0.669,ELEC
2025-05-27,HM01,1.145,ELEC
2025-05-27,HM12,1.527,MECH
2025-05-27,HM13,1.955,MATERIAL
2025-05-27,HM14,0.791,MATERIAL
2025-05-27,HM16,0.688,MECH
2025-05-27,HM20,0.447,MATERIAL
2025-05-27,HM25,0.211,ELEC
2025-05-27,HM30,0.351,OPERATOR
2025-05-27,HM36,0.584,PLANNED_PM
2025-05-27,HM43,1.213,OPERATOR
2025-05-27,HM47,0.353,ELEC
2025-05-27,HM50,1.107,OPERATOR
2025-05-27,HM56,0.606,MATERIAL
2025-05-28,HM01,0.296,ELEC
2025-05-28,HM12,1.494,PLANNED_PM
2025-05-28,HM13,0.379,MECH
2025-05-28,HM14,0.742,ELEC
2025-05-28,HM16,1.041,ELEC
2025-05-28,HM20,6.979,MECH
2025-05-28,HM25,1.868,MECH
2025-05-28,HM30,1.613,PLANNED_PM
2025-05-28,HM36,0.906,MECH
2025-05-28,HM43,0.659,MATERIAL
2025-05-28,HM47,0.517,OPERATOR
2025-05-28,HM50,1.14,MATERIAL
2025-05-28,HM56,1.405,PLANNED_PM
2025-05-29,HM01,0.302,OPERATOR
2025-05-29,HM12,0.841,MATERIAL
2025-05-29,HM13,1.432,OPERATOR
2025-05-29,HM14,0.843,PLANNED_PM
2025-05-29,HM16,1.231,MECH
2025-05-29,HM20,0.736,ELEC
2025-05-29,HM25,0.64,OPERATOR
2025-05-29,HM30,0.752,MECH
2025-05-29,HM36,0.466,MECH
2025-05-29,HM43,0.727,PLANNED_PM
2025-05-29,HM47,0.897,PLANNED_PM
2025-05-29,HM50,0.473,PLANNED_PM
2025-05-29,HM56,0.286,MATERIAL
2025-05-30,HM01,6.708,MATERIAL
2025-05-30,HM12,0.702,MECH
2025-05-30,HM13,0.379,ELEC
2025-05-30,HM14,1.267,OPERATOR
2025-05-30,HM16,1.327,ELEC
2025-05-30,HM20,0.254,MATERIAL
2025-05-30,HM25,1.925,OPERATOR
2025-05-30,HM30,0.404,MATERIAL
2025-05-30,HM36,3.146,MECH
2025-05-30,HM43,1.89,OPERATOR
2025-05-30,HM47,0.641,MECH
2025-05-30,HM50,0.546,OPERATOR
2025-05-30,HM56,1.899,MECH
2025-05-31,HM01,1.758,ELEC
2025-05-31,HM12,0.713,MECH
2025-05-31,HM13,0.799,ELEC
2025-05-31,HM14,0.904,MECH
2025-05-31,HM16,1.448,MECH
2025-05-31,HM20,0.985,PLANNED_PM
2025-05-31,HM25,0.894,MATERIAL
2025-05-31,HM30,0.792,MECH
2025-05-31,HM36,0.45,MATERIAL
2025-05-31,HM43,0.33,OPERATOR
2025-05-31,HM47,0.558,OPERATOR
2025-05-31,HM50,1.339,MATERIAL
2025-05-31,HM56,0.764,MATERIAL
2025-06-01,HM01,0.731,MATERIAL
2025-06-01,HM12,0.691,MATERIAL
2025-06-01,HM13,6.779,PLANNED_PM
2025-06-01,HM14,0.845,MATERIAL
2025-06-01,HM16,0.768,MECH
2025-06-01,HM20,1.014,ELEC
2025-06-01,HM25,1.347,OPERATOR
2025-06-01,HM30,0.917,OPERATOR
2025-06-01,HM36,1.192,OPERATOR
2025-06-01,HM43,1.114,ELEC
2025-06-01,HM47,1.22,OPERATOR
2025-06-01,HM50,4.611,MECH
2025-06-01,HM56,1.178,ELEC
2025-06-02,HM01,0.354,MATERIAL
2025-06-02,HM12,0.917,OPERATOR
2025-06-02,HM13,0.69,MATERIAL
2025-06-02,HM14,1.242,MATERIAL
2025-06-02,HM16,0.329,MECH
2025-06-02,HM20,0.956,MATERIAL
2025-06-02,HM25,6.153,OPERATOR
2025-06-02,HM30,0.417,MATERIAL
2025-06-02,HM36,0.26,PLANNED_PM
2025-06-02,HM43,1.258,OPERATOR
2025-06-02,HM47,1.653,ELEC
2025-06-02,HM50,0.529,MATERIAL
2025-06-02,HM56,0.787,OPERATOR
2025-06-03,HM01,0.433,OPERATOR
2025-06-03,HM12,1.377,ELEC
2025-06-03,HM13,0.7,MECH
2025-06-03,HM14,0.426,PLANNED_PM
2025-06-03,HM16,0.418,PLANNED_PM
2025-06-03,HM20,3.704,PLANNED_PM
2025-06-03,HM25,3.951,OPERATOR
2025-06-03,HM30,0.244,ELEC
2025-06-03,HM36,0.154,MATERIAL
2025-06-03,HM43,0.558,MATERIAL
2025-06-03,HM47,0.764,OPERATOR
2025-06-03,HM50,0.552,ELEC
2025-06-03,HM56,0.522,ELEC
2025-06-04,HM01,0.578,PLANNED_PM
2025-06-04,HM12,1.107,PLANNED_PM
2025-06-04,HM13,1.045,MECH
2025-06-04,HM14,0.74,PLANNED_PM
2025-06-04,HM16,0.613,MATERIAL
2025-06-04,HM20,0.548,PLANNED_PM
2025-06-04,HM25,1.271,MATERIAL
2025-06-04,HM30,0.927,ELEC
2025-06-04,HM36,1.57,OPERATOR
2025-06-04,HM43,4.574,MATERIAL
2025-06-04,HM47,0.727,MECH
2025-06-04,HM50,5.272,MATERIAL
2025-06-04,HM56,4.352,MATERIAL
2025-06-05,HM01,0.376,PLANNED_PM
2025-06-05,HM12,0.517,OPERATOR
2025-06-05,HM13,1.414,MATERIAL
2025-06-05,HM14,1.429,MECH
2025-06-05,HM16,5.028,ELEC
2025-06-05,HM20,0.478,ELEC
2025-06-05,HM25,0.333,MECH
2025-06-05,HM30,0.96,PLANNED_PM
2025-06-05,HM36,1.064,MECH
2025-06-05,HM43,2.876,MECH
2025-06-05,HM47,0.413,OPERATOR
2025-06-05,HM50,0.655,MECH
2025-06-05,HM56,0.916,OPERATOR
2025-06-06,HM01,0.99,OPERATOR
2025-06-06,HM12,0.56,PLANNED_PM
2025-06-06,HM13,0.762,ELEC
2025-06-06,HM14,0.711,ELEC
2025-06-06,HM16,0.646,PLANNED_PM
2025-06-06,HM20,0.528,OPERATOR
2025-06-06,HM25,0.403,MECH
2025-06-06,HM30,0.839,OPERATOR
2025-06-06,HM36,0.286,MATERIAL
2025-06-06,HM43,0.721,MECH
2025-06-06,HM47,1.686,MECH
2025-06-06,HM50,1.328,ELEC
2025-06-06,HM56,0.806,PLANNED_PM
2025-06-07,HM01,0.371,ELEC
2025-06-07,HM12,0.64,MATERIAL
2025-06-07,HM13,0.854,MECH
2025-06-07,HM14,1.042,MECH
2025-06-07,HM16,1.121,MATERIAL
2025-06-07,HM20,2.78,ELEC
2025-06-07,HM25,1.275,OPERATOR
2025-06-07,HM30,0.501,OPERATOR
2025-06-07,HM36,0.654,PLANNED_PM
2025-06-07,HM43,0.218,ELEC
2025-06-07,HM47,3.669,OPERATOR
2025-06-07,HM50,0.999,MATERIAL
2025-06-07,HM56,4.463,MATERIAL
2025-06-08,HM01,0.258,ELEC
2025-06-08,HM12,1.612,ELEC
2025-06-08,HM13,1.587,ELEC
2025-06-08,HM14,6.035,OPERATOR
2025-06-08,HM16,0.822,PLANNED_PM
2025-06-08,HM20,1.224,MECH
2025-06-08,HM25,1.14,MATERIAL
2025-06-08,HM30,0.566,MATERIAL
2025-06-08,HM36,0.683,PLANNED_PM
2025-06-08,HM43,0.601,PLANNED_PM
2025-06-08,HM47,0.808,PLANNED_PM
2025-06-08,HM50,1.617,ELEC
2025-06-08,HM56,1.081,PLANNED_PM
2025-06-09,HM01,0.98,PLANNED_PM
2025-06-09,HM12,0.256,ELEC
2025-06-09,HM13,0.578,ELEC
2025-06-09,HM14,0.535,ELEC
2025-06-09,HM16,0.52,PLANNED_PM
2025-06-09,HM20,5.426,OPERATOR
2025-06-09,HM25,0.578,MATERIAL
2025-06-09,HM30,0.458,OPERATOR
2025-06-09,HM36,1.521,PLANNED_PM
2025-06-09,HM43,0.512,MATERIAL
2025-06-09,HM47,0.836,MATERIAL
2025-06-09,HM50,0.426,PLANNED_PM
2025-06-09,HM56,3.266,MECH
2025-06-10,HM01,0.887,OPERATOR
2025-06-10,HM12,2.962,OPERATOR
2025-06-10,HM13,1.107,MATERIAL
2025-06-10,HM14,0.559,PLANNED_PM
2025-06-10,HM16,1.383,OPERATOR
2025-06-10,HM20,0.416,MATERIAL
2025-06-10,HM25,1.331,OPERATOR
2025-06-10,HM30,0.354,PLANNED_PM
2025-06-10,HM36,0.585,PLANNED_PM
2025-06-10,HM43,1.632,OPERATOR
2025-06-10,HM47,0.521,OPERATOR
2025-06-10,HM50,0.905,OPERATOR
2025-06-10,HM56,0.363,MATERIAL
2025-06-11,HM01,0.943,MATERIAL
2025-06-11,HM12,3.081,MATERIAL
2025-06-11,HM13,0.696,PLANNED_PM
2025-06-11,HM14,0.304,PLANNED_PM
2025-06-11,HM16,0.627,PLANNED_PM
2025-06-11,HM20,1.323,PLANNED_PM
2025-06-11,HM25,0.613,PLANNED_PM
2025-06-11,HM30,1.252,MATERIAL
2025-06-11,HM36,0.916,MECH
2025-06-11,HM43,0.805,MECH
2025-06-11,HM47,1.326,MATERIAL
2025-06-11,HM50,0.798,PLANNED_PM
2025-06-11,HM56,5.817,ELEC
2025-06-12,HM01,2.718,OPERATOR
2025-06-12,HM12,1.173,PLANNED_PM
2025-06-12,HM13,1.2,PLANNED_PM
2025-06-12,HM14,1.197,OPERATOR
2025-06-12,HM16,0.692,ELEC
2025-06-12,HM20,0.324,ELEC
2025-06-12,HM25,0.996,MECH
2025-06-12,HM30,0.614,MATERIAL
2025-06-12,HM36,0.644,MATERIAL
2025-06-12,HM43,1.111,MATERIAL
2025-06-12,HM47,1.558,PLANNED_PM
2025-06-12,HM50,0.625,MATERIAL
2025-06-12,HM56,0.228,MATERIAL
2025-06-13,HM01,0.573,MECH
2025-06-13,HM12,0.608,OPERATOR
2025-06-13,HM13,1.806,OPERATOR
2025-06-13,HM14,0.671,PLANNED_PM
2025-06-13,HM16,0.745,PLANNED_PM
2025-06-13,HM20,0.895,MATERIAL
2025-06-13,HM25,0.467,PLANNED_PM
2025-06-13,HM30,1.176,MECH
2025-06-13,HM36,1.124,MECH
2025-06-13,HM43,4.059,PLANNED_PM
2025-06-13,HM47,2.33,PLANNED_PM
2025-06-13,HM50,1.068,ELEC
2025-06-13,HM56,1.651,MECH
2025-06-14,HM01,1.714,MECH
2025-06-14,HM12,0.39,MECH
2025-06-14,HM13,1.43,ELEC
2025-06-14,HM14,1.115,MATERIAL
2025-06-14,HM16,1.161,ELEC
2025-06-14,HM20,1.831,MECH
2025-06-14,HM25,0.976,PLANNED_PM
2025-06-14,HM30,1.137,MATERIAL
2025-06-14,HM36,0.186,OPERATOR
2025-06-14,HM43,0.613,ELEC
2025-06-14,HM47,1.261,MECH
2025-06-14,HM50,0.393,ELEC
2025-06-14,HM56,0.623,ELEC
2025-06-15,HM01,1.241,MATERIAL
2025-06-15,HM12,1.198,MATERIAL
2025-06-15,HM13,4.312,MATERIAL
2025-06-15,HM14,0.578,ELEC
2025-06-15,HM16,0.654,OPERATOR
2025-06-15,HM20,0.425,OPERATOR
2025-06-15,HM25,1.158,PLANNED_PM
2025-06-15,HM30,1.005,MECH
2025-06-15,HM36,0.834,MATERIAL
2025-06-15,HM43,0.559,OPERATOR
2025-06-15,HM47,0.48,MECH
2025-06-15,HM50,0.319,MECH
2025-06-15,HM56,2.036,ELEC
2025-06-16,HM01,2.121,PLANNED_PM
2025-06-16,HM12,0.472,PLANNED_PM
2025-06-16,HM13,0.454,ELEC
2025-06-16,HM14,0.723,PLANNED_PM
2025-06-16,HM16,0.364,ELEC
2025-06-16,HM20,0.805,PLANNED_PM
2025-06-16,HM25,1.239,PLANNED_PM
2025-06-16,HM30,1.371,MATERIAL
2025-06-16,HM36,0.682,MATERIAL
2025-06-16,HM43,1.265,OPERATOR
2025-06-16,HM47,0.398,PLANNED_PM
2025-06-16,HM50,0.332,MECH
2025-06-16,HM56,1.589,MECH
2025-06-17,HM01,1.24,OPERATOR
2025-06-17,HM12,0.958,MATERIAL
2025-06-17,HM13,0.785,MATERIAL
2025-06-17,HM14,0.276,MECH
2025-06-17,HM16,0.435,ELEC
2025-06-17,HM20,0.603,PLANNED_PM
2025-06-17,HM25,1.207,OPERATOR
2025-06-17,HM30,1.621,ELEC
2025-06-17,HM36,1.804,MATERIAL
2025-06-17,HM43,3.019,OPERATOR
2025-06-17,HM47,0.421,MECH
2025-06-17,HM50,2.124,PLANNED_PM
2025-06-17,HM56,0.661,PLANNED_PM
2025-06-18,HM01,1.641,ELEC
2025-06-18,HM12,0.355,PLANNED_PM
2025-06-18,HM13,1.625,MECH
2025-06-18,HM14,1.753,OPERATOR
2025-06-18,HM16,0.927,PLANNED_PM
2025-06-18,HM20,0.801,ELEC
2025-06-18,HM25,0.709,ELEC
2025-06-18,HM30,0.784,MECH
2025-06-18,HM36,0.946,OPERATOR
2025-06-18,HM43,1.156,ELEC
2025-06-18,HM47,1.363,ELEC
2025-06-18,HM50,1.056,PLANNED_PM
2025-06-18,HM56,0.835,OPERATOR
2025-06-19,HM01,0.946,OPERATOR
2025-06-19,HM12,0.631,PLANNED_PM
2025-06-19,HM13,1.798,MATERIAL
2025-06-19,HM14,0.51,MECH
2025-06-19,HM16,2.092,PLANNED_PM
2025-06-19,HM20,0.556,PLANNED_PM
2025-06-19,HM25,4.293,MECH
2025-06-19,HM30,0.45,MATERIAL
2025-06-19,HM36,0.245,PLANNED_PM
2025-06-19,HM43,5.057,MATERIAL
2025-06-19,HM47,0.544,OPERATOR
2025-06-19,HM50,1.427,MATERIAL
2025-06-19,HM56,1.388,OPERATOR
2025-06-20,HM01,0.766,OPERATOR
2025-06-20,HM12,1.477,PLANNED_PM
2025-06-20,HM13,0.961,MATERIAL
2025-06-20,HM14,1.523,PLANNED_PM
2025-06-20,HM16,0.666,MATERIAL
2025-06-20,HM20,0.567,MECH
2025-06-20,HM25,0.862,ELEC
2025-06-20,HM30,2.736,OPERATOR
2025-06-20,HM36,1.097,MATERIAL
2025-06-20,HM43,1.279,ELEC
2025-06-20,HM47,0.908,MATERIAL
2025-06-20,HM50,0.633,OPERATOR
2025-06-20,HM56,0.996,OPERATOR
2025-06-21,HM01,0.983,OPERATOR
2025-06-21,HM12,0.54,ELEC
2025-06-21,HM13,0.667,MECH
2025-06-21,HM14,0.993,MECH
2025-06-21,HM16,0.405,OPERATOR
2025-06-21,HM20,0.368,PLANNED_PM
2025-06-21,HM25,6.229,MATERIAL
2025-06-21,HM30,0.469,MATERIAL
2025-06-21,HM36,1.317,PLANNED_PM
2025-06-21,HM43,0.475,MECH
2025-06-21,HM47,0.696,ELEC
2025-06-21,HM50,0.547,MATERIAL
2025-06-21,HM56,0.723,MECH
2025-06-22,HM01,1.503,OPERATOR
2025-06-22,HM12,0.877,MATERIAL
2025-06-22,HM13,1.835,OPERATOR
2025-06-22,HM14,0.709,OPERATOR
2025-06-22,HM16,0.771,OPERATOR
2025-06-22,HM20,0.721,MECH
2025-06-22,HM25,0.392,ELEC
2025-06-22,HM30,0.386,MECH
2025-06-22,HM36,0.976,ELEC
2025-06-22,HM43,1.02,MECH
2025-06-22,HM47,0.753,MECH
2025-06-22,HM50,0.559,PLANNED_PM
2025-06-22,HM56,0.446,ELEC
2025-06-23,HM01,0.512,PLANNED_PM
2025-06-23,HM12,0.435,MECH
2025-06-23,HM13,0.444,OPERATOR
2025-06-23,HM14,0.871,MECH
2025-06-23,HM16,0.221,ELEC
2025-06-23,HM20,0.979,PLANNED_PM
2025-06-23,HM25,0.666,MECH
2025-06-23,HM30,2.225,MECH
2025-06-23,HM36,1.044,MATERIAL
2025-06-23,HM43,1.464,MECH
2025-06-23,HM47,0.993,MATERIAL
2025-06-23,HM50,0.658,PLANNED_PM
2025-06-23,HM56,0.493,MECH
2025-06-24,HM01,0.931,PLANNED_PM
2025-06-24,HM12,0.861,OPERATOR
2025-06-24,HM13,2.408,ELEC
2025-06-24,HM14,1.181,ELEC
2025-06-24,HM16,0.519,MECH
2025-06-24,HM20,0.545,ELEC
2025-06-24,HM25,0.798,OPERATOR
2025-06-24,HM30,1.367,PLANNED_PM
2025-06-24,HM36,5.682,ELEC
2025-06-24,HM43,0.611,OPERATOR
2025-06-24,HM47,5.876,OPERATOR
2025-06-24,HM50,3.26,OPERATOR
2025-06-24,HM56,0.916,MECH
2025-06-25,HM01,0.975,MATERIAL
2025-06-25,HM12,1.655,MECH
2025-06-25,HM13,0.563,PLANNED_PM
2025-06-25,HM14,0.534,OPERATOR
2025-06-25,HM16,0.916,MECH
2025-06-25,HM20,0.325,PLANNED_PM
2025-06-25,HM25,5.449,MECH
2025-06-25,HM30,0.486,MATERIAL
2025-06-25,HM36,1.269,OPERATOR
2025-06-25,HM43,0.874,ELEC
2025-06-25,HM47,5.207,MATERIAL
2025-06-25,HM50,1.41,ELEC
2025-06-25,HM56,0.887,ELEC
2025-06-26,HM01,2.471,PLANNED_PM
2025-06-26,HM12,1.345,PLANNED_PM
2025-06-26,HM13,1.981,PLANNED_PM
2025-06-26,HM14,0.521,MECH
2025-06-26,HM16,1.372,MATERIAL
2025-06-26,HM20,1.481,PLANNED_PM
2025-06-26,HM25,0.869,MATERIAL
2025-06-26,HM30,5.869,PLANNED_PM
2025-06-26,HM36,1.162,PLANNED_PM
2025-06-26,HM43,1.38,ELEC
2025-06-26,HM47,0.617,MECH
2025-06-26,HM50,0.472,MATERIAL
2025-06-26,HM56,0.91,ELEC
2025-06-27,HM01,1.315,ELEC
2025-06-27,HM12,0.935,MECH
2025-06-27,HM13,3.945,MECH
2025-06-27,HM14,0.516,PLANNED_PM
2025-06-27,HM16,0.438,OPERATOR
2025-06-27,HM20,0.98,MATERIAL
2025-06-27,HM25,5.009,OPERATOR
2025-06-27,HM30,2.547,MECH
2025-06-27,HM36,1.236,PLANNED_PM
2025-06-27,HM43,0.324,PLANNED_PM
2025-06-27,HM47,0.774,PLANNED_PM
2025-06-27,HM50,0.393,MATERIAL
2025-06-27,HM56,0.717,OPERATOR
2025-06-28,HM01,0.832,MECH
2025-06-28,HM12,1.427,OPERATOR
2025-06-28,HM13,0.706,PLANNED_PM
2025-06-28,HM14,0.334,ELEC
2025-06-28,HM16,1.369,ELEC
2025-06-28,HM20,1.107,ELEC
2025-06-28,HM25,0.715,MATERIAL
2025-06-28,HM30,0.963,MATERIAL
2025-06-28,HM36,1.36,ELEC
2025-06-28,HM43,0.313,MATERIAL
2025-06-28,HM47,0.538,PLANNED_PM
2025-06-28,HM50,0.602,MATERIAL
2025-06-28,HM56,0.705,PLANNED_PM
2025-06-29,HM01,1.326,ELEC
2025-06-29,HM12,0.801,OPERATOR
2025-06-29,HM13,1.481,MECH
2025-06-29,HM14,0.659,ELEC
2025-06-29,HM16,1.693,ELEC
2025-06-29,HM20,1.131,PLANNED_PM
2025-06-29,HM25,1.655,ELEC
2025-06-29,HM30,0.747,MATERIAL
2025-06-29,HM36,0.449,PLANNED_PM
2025-06-29,HM43,0.969,MATERIAL
2025-06-29,HM47,1.439,MATERIAL
2025-06-29,HM50,5.194,OPERATOR
2025-06-29,HM56,1.285,ELEC
2025-06-30,HM01,0.732,PLANNED_PM
2025-06-30,HM12,0.526,MECH
2025-06-30,HM13,0.976,ELEC
2025-06-30,HM14,0.795,MATERIAL
2025-06-30,HM16,1.525,MATERIAL
2025-06-30,HM20,1.008,MECH
2025-06-30,HM25,0.362,OPERATOR
2025-06-30,HM30,0.664,MATERIAL
2025-06-30,HM36,0.668,ELEC
2025-06-30,HM43,0.675,MATERIAL
2025-06-30,HM47,0.478,ELEC
2025-06-30,HM50,0.889,MATERIAL
2025-06-30,HM56,0.758,MATERIAL
2025-07-01,HM01,0.357,MECH
2025-07-01,HM12,0.704,OPERATOR
2025-07-01,HM13,0.828,MECH
2025-07-01,HM14,0.518,PLANNED_PM
2025-07-01,HM16,0.576,PLANNED_PM
2025-07-01,HM20,1.361,MECH
2025-07-01,HM25,3.804,MECH
2025-07-01,HM30,0.641,PLANNED_PM
2025-07-01,HM36,0.45,OPERATOR
2025-07-01,HM43,2.769,PLANNED_PM
2025-07-01,HM47,0.792,PLANNED_PM
2025-07-01,HM50,2.2,MATERIAL
2025-07-01,HM56,0.761,ELEC
2025-07-02,HM01,1.612,OPERATOR
2025-07-02,HM12,0.601,ELEC
2025-07-02,HM13,1.369,PLANNED_PM
2025-07-02,HM14,0.501,ELEC
2025-07-02,HM16,1.793,PLANNED_PM
2025-07-02,HM20,0.774,PLANNED_PM
2025-07-02,HM25,2.945,OPERATOR
2025-07-02,HM30,0.983,MATERIAL
2025-07-02,HM36,0.939,ELEC
2025-07-02,HM43,0.684,MATERIAL
2025-07-02,HM47,0.739,OPERATOR
2025-07-02,HM50,1.936,ELEC
2025-07-02,HM56,0.863,ELEC
2025-07-03,HM01,1.486,PLANNED_PM
2025-07-03,HM12,0.886,MATERIAL
2025-07-03,HM13,1.156,PLANNED_PM
2025-07-03,HM14,3.26,OPERATOR
2025-07-03,HM16,1.235,ELEC
2025-07-03,HM20,5.481,ELEC
2025-07-03,HM25,0.827,OPERATOR
2025-07-03,HM30,0.36,ELEC
2025-07-03,HM36,1.69,MECH
2025-07-03,HM43,0.743,MECH
2025-07-03,HM47,0.676,MECH
2025-07-03,HM50,0.325,MECH
2025-07-03,HM56,1.048,PLANNED_PM
2025-07-04,HM01,0.959,MECH
2025-07-04,HM12,1.248,MECH
2025-07-04,HM13,1.199,OPERATOR
2025-07-04,HM14,1.694,OPERATOR
2025-07-04,HM16,0.887,PLANNED_PM
2025-07-04,HM20,0.83,ELEC
2025-07-04,HM25,0.845,MATERIAL
2025-07-04,HM30,1.625,OPERATOR
2025-07-04,HM36,0.521,PLANNED_PM
2025-07-04,HM43,0.627,OPERATOR
2025-07-04,HM47,0.454,ELEC
2025-07-04,HM50,5.502,MECH
2025-07-04,HM56,0.807,OPERATOR
2025-07-05,HM01,1.019,MATERIAL
2025-07-05,HM12,0.609,PLANNED_PM
2025-07-05,HM13,1.095,OPERATOR
2025-07-05,HM14,1.442,OPERATOR
2025-07-05,HM16,0.739,MECH
2025-07-05,HM20,0.658,ELEC
2025-07-05,HM25,0.802,OPERATOR
2025-07-05,HM30,0.449,ELEC
2025-07-05,HM36,2.093,MATERIAL
2025-07-05,HM43,0.919,MATERIAL
2025-07-05,HM47,0.76,PLANNED_PM
2025-07-05,HM50,0.581,PLANNED_PM
2025-07-05,HM56,1.091,PLANNED_PM
2025-07-06,HM01,0.667,MATERIAL
2025-07-06,HM12,0.67,MATERIAL
2025-07-06,HM13,1.135,MATERIAL
2025-07-06,HM14,1.366,MATERIAL
2025-07-06,HM16,0.781,PLANNED_PM
2025-07-06,HM20,0.661,PLANNED_PM
2025-07-06,HM25,1.048,ELEC
2025-07-06,HM30,4.664,MECH
2025-07-06,HM36,0.754,PLANNED_PM
2025-07-06,HM43,0.412,MATERIAL
2025-07-06,HM47,1.528,MECH
2025-07-06,HM50,0.698,ELEC
2025-07-06,HM56,1.25,MECH
2025-07-07,HM01,1.168,OPERATOR
2025-07-07,HM12,5.532,OPERATOR
2025-07-07,HM13,0.762,MECH
2025-07-07,HM14,0.973,ELEC
2025-07-07,HM16,1.716,ELEC
2025-07-07,HM20,0.305,PLANNED_PM
2025-07-07,HM25,1.14,MECH
2025-07-07,HM30,0.731,ELEC
2025-07-07,HM36,0.393,PLANNED_PM
2025-07-07,HM43,1.643,OPERATOR
2025-07-07,HM47,0.957,OPERATOR
2025-07-07,HM50,0.446,MATERIAL
2025-07-07,HM56,1.177,ELEC
2025-07-08,HM01,0.624,OPERATOR
2025-07-08,HM12,1.056,MATERIAL
2025-07-08,HM13,1.939,MECH
2025-07-08,HM14,1.317,MECH
2025-07-08,HM16,1.257,OPERATOR
2025-07-08,HM20,0.648,ELEC
2025-07-08,HM25,0.249,PLANNED_PM
2025-07-08,HM30,0.259,ELEC
2025-07-08,HM36,0.464,MATERIAL
2025-07-08,HM43,1.492,MECH
2025-07-08,HM47,0.496,OPERATOR
2025-07-08,HM50,0.278,MATERIAL
2025-07-08,HM56,0.678,OPERATOR
2025-07-09,HM01,0.556,MATERIAL
2025-07-09,HM12,1.547,MECH
2025-07-09,HM13,1.111,OPERATOR
2025-07-09,HM14,1.009,PLANNED_PM
2025-07-09,HM16,1.41,MATERIAL
2025-07-09,HM20,1.572,PLANNED_PM
2025-07-09,HM25,1.276,OPERATOR
2025-07-09,HM30,6.745,ELEC
2025-07-09,HM36,0.725,MATERIAL
2025-07-09,HM43,1.762,ELEC
2025-07-09,HM47,0.676,ELEC
2025-07-09,HM50,0.538,MATERIAL
2025-07-09,HM56,1.197,PLANNED_PM
2025-07-10,HM01,1.019,PLANNED_PM
2025-07-10,HM12,4.745,PLANNED_PM
2025-07-10,HM13,6.112,ELEC
2025-07-10,HM14,1.615,OPERATOR
2025-07-10,HM16,0.554,PLANNED_PM
2025-07-10,HM20,1.813,OPERATOR
2025-07-10,HM25,2.199,MECH
2025-07-10,HM30,0.847,OPERATOR
2025-07-10,HM36,0.573,MECH
2025-07-10,HM43,0.338,MATERIAL
2025-07-10,HM47,0.882,OPERATOR
2025-07-10,HM50,0.669,PLANNED_PM
2025-07-10,HM56,2.028,MATERIAL
2025-07-11,HM01,1.341,MECH
2025-07-11,HM12,1.181,MATERIAL
2025-07-11,HM13,0.375,OPERATOR
2025-07-11,HM14,0.713,OPERATOR
2025-07-11,HM16,0.641,MECH
2025-07-11,HM20,3.638,MATERIAL
2025-07-11,HM25,1.446,OPERATOR
2025-07-11,HM30,0.802,ELEC
2025-07-11,HM36,2.828,OPERATOR
2025-07-11,HM43,0.441,OPERATOR
2025-07-11,HM47,0.289,PLANNED_PM
2025-07-11,HM50,0.983,PLANNED_PM
2025-07-11,HM56,0.474,MECH
2025-07-12,HM01,2.122,OPERATOR
2025-07-12,HM12,1.005,OPERATOR
2025-07-12,HM13,0.354,MATERIAL
2025-07-12,HM14,0.576,PLANNED_PM
2025-07-12,HM16,0.557,MATERIAL
2025-07-12,HM20,1.175,PLANNED_PM
2025-07-12,HM25,0.945,MATERIAL
2025-07-12,HM30,3.482,MECH
2025-07-12,HM36,1.335,MATERIAL
2025-07-12,HM43,0.626,PLANNED_PM
2025-07-12,HM47,0.981,PLANNED_PM
2025-07-12,HM50,1.619,MECH
2025-07-12,HM56,0.951,OPERATOR
2025-07-13,HM01,1.332,MECH
