date,line,hours_planned,hours_down,chg_hours,sanitation_hours,break_hours
2025-03-19,HM16,24.0,0.486,3.059,0.355,1.5
2025-03-19,HM20,24.0,5.494,3.567,0.533,1.5
2025-03-19,HM25,24.0,0.854,0.0,0.399,1.5
2025-03-19,HM30,24.0,0.532,1.331,0.931,1.5
2025-03-19,HM36,24.0,0.453,1.758,0.545,1.5
2025-03-19,HM43,24.0,0.503,0.961,0.489,1.5
2025-03-19,HM47,24.0,0.576,0.579,0.473,1.5
2025-03-19,HM50,24.0,0.885,1.957,0.408,1.5
2025-03-19,HM56,24.0,0.367,2.194,0.338,1.5
2025-03-20,HM01,24.0,0.995,0.809,0.346,1.5
2025-03-20,HM12,24.0,0.729,7.2,0.581,1.5
2025-03-20,HM13,24.0,0.706,0.614,0.595,1.5
2025-03-20,HM14,24.0,1.095,1.641,0.555,1.5
2025-03-20,HM16,24.0,0.756,0.5,0.54,1.5
2025-03-20,HM20,24.0,0.257,7.2,0.384,1.5
2025-03-20,HM25,24.0,0.886,3.228,0.382,1.5
2025-03-20,HM30,24.0,0.697,1.621,0.333,1.5
2025-03-20,HM36,24.0,0.881,6.378,0.325,1.5
2025-03-20,HM43,24.0,0.743,0.808,0.848,1.5
2025-03-20,HM47,24.0,5.415,1.172,0.362,1.5
2025-03-20,HM50,24.0,2.593,0.844,0.472,1.5
2025-03-20,HM56,24.0,1.574,0.769,0.881,1.5
2025-03-21,HM01,24.0,1.6,0.761,0.949,1.5
2025-03-21,HM12,24.0,0.65,1.288,0.624,1.5
2025-03-21,HM13,24.0,1.307,1.459,0.444,1.5
2025-03-21,HM14,24.0,5.719,1.846,0.616,1.5
2025-03-21,HM16,24.0,1.685,2.49,0.705,1.5
2025-03-21,HM20,24.0,1.046,0.484,0.528,1.5
2025-03-21,HM25,24.0,1.812,0.823,0.439,1.5
2025-03-21,HM30,24.0,0.766,0.0,0.668,1.5
2025-03-21,HM36,24.0,0.751,4.185,0.847,1.5
2025-03-21,HM43,24.0,0.357,6.41,0.459,1.5
2025-03-21,HM47,24.0,0.714,3.249,0.558,1.5
2025-03-21,HM50,24.0,0.968,0.0,0.498,1.5
2025-03-21,HM56,24.0,1.19,2.419,0.414,1.5
2025-03-22,HM01,24.0,1.057,0.64,0.469,1.0
2025-03-22,HM12,24.0,3.71,1.799,0.404,1.0
2025-03-22,HM13,24.0,0.952,2.793,0.446,1.0
2025-03-22,HM14,24.0,1.668,1.787,0.764,1.0
2025-03-22,HM16,24.0,0.921,2.125,0.256,1.0
2025-03-22,HM20,24.0,2.538,1.112,0.406,1.0
2025-03-22,HM25,24.0,0.77,1.642,0.276,1.0
2025-03-22,HM30,24.0,1.026,0.681,0.827,1.0
2025-03-22,HM36,24.0,0.975,1.51,0.912,1.0
2025-03-22,HM43,24.0,0.367,3.663,0.614,1.0
2025-03-22,HM47,24.0,0.698,2.645,0.857,1.0
2025-03-22,HM50,24.0,0.946,0.661,0.543,1.0
2025-03-22,HM56,24.0,1.401,1.67,0.644,1.0
2025-03-23,HM01,24.0,0.586,1.575,0.52,1.0
2025-03-23,HM12,24.0,3.424,0.361,0.82,1.0
2025-03-23,HM13,24.0,0.252,1.824,0.368,1.0
2025-03-23,HM14,24.0,1.347,2.843,0.329,1.0
2025-03-23,HM16,24.0,0.276,5.667,0.483,1.0
2025-03-23,HM20,24.0,0.756,1.689,0.301,1.0
2025-03-23,HM25,24.0,1.519,1.26,0.399,1.0
2025-03-23,HM30,24.0,0.395,0.632,0.864,1.0
2025-03-23,HM36,24.0,1.064,1.523,0.359,1.0
2025-03-23,HM43,24.0,0.809,1.799,0.428,1.0
2025-03-23,HM47,24.0,3.19,2.383,0.329,1.0
2025-03-23,HM50,24.0,0.434,2.687,0.363,1.0
2025-03-23,HM56,24.0,0.942,1.124,0.795,1.0
2025-03-24,HM01,24.0,0.66,3.686,0.469,1.5
2025-03-24,HM12,24.0,2.804,3.449,0.393,1.5
2025-03-24,HM13,24.0,0.428,0.951,0.563,1.5
2025-03-24,HM14,24.0,0.245,1.014,0.397,1.5
2025-03-24,HM16,24.0,0.687,1.362,0.395,1.5
2025-03-24,HM20,24.0,1.3,2.692,0.341,1.5
2025-03-24,HM25,24.0,0.432,0.628,0.404,1.5
2025-03-24,HM30,24.0,7.739,0.502,0.553,1.5
2025-03-24,HM36,24.0,1.061,2.011,0.402,1.5
2025-03-24,HM43,24.0,0.68,2.108,0.582,1.5
2025-03-24,HM47,24.0,0.855,3.638,0.401,1.5
2025-03-24,HM50,24.0,3.075,2.061,0.275,1.5
2025-03-24,HM56,24.0,1.138,2.147,0.508,1.5
2025-03-25,HM01,24.0,0.737,2.881,0.515,1.5
2025-03-25,HM12,24.0,0.614,0.0,0.27,1.5
2025-03-25,HM13,24.0,2.859,2.693,0.476,1.5
2025-03-25,HM14,24.0,0.998,2.889,0.753,1.5
2025-03-25,HM16,24.0,3.264,1.98,0.702,1.5
2025-03-25,HM20,24.0,0.853,1.716,0.362,1.5
2025-03-25,HM25,24.0,0.801,0.807,0.53,1.5
2025-03-25,HM30,24.0,0.283,0.0,0.377,1.5
2025-03-25,HM36,24.0,0.441,2.567,0.467,1.5
2025-03-25,HM43,24.0,0.514,3.99,0.44,1.5
2025-03-25,HM47,24.0,1.045,1.489,0.552,1.5
2025-03-25,HM50,24.0,0.708,1.631,0.768,1.5
2025-03-25,HM56,24.0,0.873,3.703,0.579,1.5
2025-03-26,HM01,24.0,2.161,0.569,0.802,1.5
2025-03-26,HM12,24.0,1.97,0.272,0.864,1.5
2025-03-26,HM13,24.0,0.976,1.345,0.369,1.5
2025-03-26,HM14,24.0,0.652,1.763,0.537,1.5
2025-03-26,HM16,24.0,5.216,2.374,0.553,1.5
2025-03-26,HM20,24.0,2.32,0.51,0.426,1.5
2025-03-26,HM25,24.0,0.661,1.663,0.366,1.5
2025-03-26,HM30,24.0,0.459,1.161,0.493,1.5
2025-03-26,HM36,24.0,0.69,0.421,0.411,1.5
2025-03-26,HM43,24.0,2.251,0.831,0.661,1.5
2025-03-26,HM47,24.0,0.698,2.156,0.602,1.5
2025-03-26,HM50,24.0,0.759,0.744,0.365,1.5
2025-03-26,HM56,24.0,0.626,3.056,0.476,1.5
2025-03-27,HM01,24.0,0.932,0.399,0.498,1.5
2025-03-27,HM12,24.0,1.344,0.409,0.537,1.5
2025-03-27,HM13,24.0,0.854,3.753,0.734,1.5
2025-03-27,HM14,24.0,0.546,2.384,0.556,1.5
2025-03-27,HM16,24.0,1.481,4.234,0.476,1.5
2025-03-27,HM20,24.0,1.87,1.012,0.226,1.5
2025-03-27,HM25,24.0,1.092,2.463,0.544,1.5
2025-03-27,HM30,24.0,0.431,1.689,0.567,1.5
2025-03-27,HM36,24.0,0.587,1.621,0.696,1.5
2025-03-27,HM43,24.0,3.492,3.087,1.062,1.5
2025-03-27,HM47,24.0,6.297,1.168,0.755,1.5
2025-03-27,HM50,24.0,1.77,1.182,0.509,1.5
2025-03-27,HM56,24.0,2.106,0.579,0.273,1.5
2025-03-28,HM01,24.0,2.765,2.049,0.327,1.5
2025-03-28,HM12,24.0,1.023,1.468,0.387,1.5
2025-03-28,HM13,24.0,1.216,4.71,0.586,1.5
2025-03-28,HM14,24.0,1.705,1.865,0.217,1.5
2025-03-28,HM16,24.0,0.655,0.545,0.483,1.5
2025-03-28,HM20,24.0,1.121,1.325,0.418,1.5
2025-03-28,HM25,24.0,0.362,1.791,0.23,1.5
2025-03-28,HM30,24.0,0.678,3.063,0.301,1.5
2025-03-28,HM36,24.0,0.51,0.416,0.461,1.5
2025-03-28,HM43,24.0,2.333,1.629,0.507,1.5
2025-03-28,HM47,24.0,0.737,1.091,0.32,1.5
2025-03-28,HM50,24.0,0.671,0.0,1.262,1.5
2025-03-28,HM56,24.0,0.34,1.678,0.485,1.5
2025-03-29,HM01,24.0,0.503,2.499,0.434,1.0
2025-03-29,HM12,24.0,1.403,2.022,0.32,1.0
2025-03-29,HM13,24.0,2.422,4.554,0.308,1.0
2025-03-29,HM14,24.0,0.542,0.787,0.61,1.0
2025-03-29,HM16,24.0,1.178,2.519,0.634,1.0
2025-03-29,HM20,24.0,0.657,2.789,0.656,1.0
2025-03-29,HM25,24.0,0.727,0.0,0.438,1.0
2025-03-29,HM30,24.0,0.802,0.0,0.732,1.0
2025-03-29,HM36,24.0,0.956,4.856,0.609,1.0
2025-03-29,HM43,24.0,6.518,0.777,0.521,1.0
2025-03-29,HM47,24.0,0.876,1.341,0.359,1.0
2025-03-29,HM50,24.0,0.576,2.587,0.777,1.0
2025-03-29,HM56,24.0,2.527,1.509,0.32,1.0
2025-03-30,HM01,24.0,0.632,1.427,0.383,1.0
2025-03-30,HM12,24.0,1.036,0.758,0.511,1.0
2025-03-30,HM13,24.0,1.677,0.627,0.823,1.0
2025-03-30,HM14,24.0,1.263,1.692,0.512,1.0
2025-03-30,HM16,24.0,0.516,0.597,0.867,1.0
2025-03-30,HM20,24.0,0.894,1.755,0.544,1.0
2025-03-30,HM25,24.0,0.668,3.449,0.399,1.0
2025-03-30,HM30,24.0,0.837,3.475,1.112,1.0
2025-03-30,HM36,24.0,0.417,3.669,0.507,1.0
2025-03-30,HM43,24.0,1.49,0.0,0.8,1.0
2025-03-30,HM47,24.0,0.387,0.425,0.903,1.0
2025-03-30,HM50,24.0,0.92,1.24,0.357,1.0
2025-03-30,HM56,24.0,1.488,2.767,0.712,1.0
2025-03-31,HM01,24.0,2.163,0.668,0.366,1.5
2025-03-31,HM12,24.0,0.571,0.673,0.245,1.5
2025-03-31,HM13,24.0,7.45,1.212,0.536,1.5
2025-03-31,HM14,24.0,6.79,2.661,0.25,1.5
2025-03-31,HM16,24.0,3.681,4.716,0.505,1.5
2025-03-31,HM20,24.0,1.135,0.0,0.566,1.5
2025-03-31,HM25,24.0,0.56,0.733,0.272,1.5
2025-03-31,HM30,24.0,0.353,0.0,0.842,1.5
2025-03-31,HM36,24.0,1.473,0.874,0.662,1.5
2025-03-31,HM43,24.0,1.679,0.954,0.435,1.5
2025-03-31,HM47,24.0,1.193,1.75,0.56,1.5
2025-03-31,HM50,24.0,2.867,2.453,0.529,1.5
2025-03-31,HM56,24.0,1.161,1.01,0.339,1.5
2025-04-01,HM01,24.0,0.581,1.818,0.218,1.5
2025-04-01,HM12,24.0,1.854,0.0,0.449,1.5
2025-04-01,HM13,24.0,0.96,2.282,0.322,1.5
2025-04-01,HM14,24.0,0.326,1.59,0.352,1.5
2025-04-01,HM16,24.0,1.206,3.902,0.502,1.5
2025-04-01,HM20,24.0,0.427,4.196,1.145,1.5
2025-04-01,HM25,24.0,0.443,0.433,0.506,1.5
2025-04-01,HM30,24.0,0.513,1.384,0.503,1.5
2025-04-01,HM36,24.0,0.821,0.603,0.545,1.5
2025-04-01,HM43,24.0,1.198,1.212,0.749,1.5
2025-04-01,HM47,24.0,1.423,2.596,0.545,1.5
2025-04-01,HM50,24.0,1.017,0.773,0.408,1.5
2025-04-01,HM56,24.0,0.656,0.68,0.676,1.5
2025-04-02,HM01,24.0,0.398,0.374,0.558,1.5
2025-04-02,HM12,24.0,1.319,1.557,0.451,1.5
2025-04-02,HM13,24.0,1.009,2.126,0.472,1.5
2025-04-02,HM14,24.0,3.01,1.884,0.463,1.5
2025-04-02,HM16,24.0,1.303,2.485,0.467,1.5
2025-04-02,HM20,24.0,0.425,0.454,0.793,1.5
2025-04-02,HM25,24.0,0.325,3.575,0.723,1.5
2025-04-02,HM30,24.0,0.917,1.07,0.4,1.5
2025-04-02,HM36,24.0,0.397,1.545,0.471,1.5
2025-04-02,HM43,24.0,2.152,0.713,0.897,1.5
2025-04-02,HM47,24.0,0.978,0.401,0.83,1.5
2025-04-02,HM50,24.0,0.226,1.398,0.405,1.5
2025-04-02,HM56,24.0,0.517,3.655,0.52,1.5
2025-04-03,HM01,24.0,0.735,5.859,0.415,1.5
2025-04-03,HM12,24.0,0.483,0.988,0.523,1.5
2025-04-03,HM13,24.0,0.684,0.739,0.672,1.5
2025-04-03,HM14,24.0,0.369,0.752,0.395,1.5
2025-04-03,HM16,24.0,0.814,0.627,0.716,1.5
2025-04-03,HM20,24.0,0.754,1.392,0.929,1.5
2025-04-03,HM25,24.0,1.328,1.818,0.78,1.5
2025-04-03,HM30,24.0,1.061,2.727,0.558,1.5
2025-04-03,HM36,24.0,1.128,2.491,0.369,1.5
2025-04-03,HM43,24.0,1.934,0.464,0.329,1.5
2025-04-03,HM47,24.0,1.134,0.698,0.298,1.5
2025-04-03,HM50,24.0,1.268,0.23,1.206,1.5
2025-04-03,HM56,24.0,1.08,1.79,0.438,1.5
2025-04-04,HM01,24.0,0.648,1.4,0.335,1.5
2025-04-04,HM12,24.0,1.603,1.17,0.246,1.5
2025-04-04,HM13,24.0,1.084,2.085,0.488,1.5
2025-04-04,HM14,24.0,0.405,1.009,0.706,1.5
2025-04-04,HM16,24.0,1.07,1.757,0.33,1.5
2025-04-04,HM20,24.0,0.443,3.842,0.351,1.5
2025-04-04,HM25,24.0,4.456,0.0,0.307,1.5
2025-04-04,HM30,24.0,1.054,1.204,1.014,1.5
2025-04-04,HM36,24.0,3.299,0.427,0.284,1.5
2025-04-04,HM43,24.0,1.263,1.374,0.51,1.5
2025-04-04,HM47,24.0,0.874,1.735,0.271,1.5
2025-04-04,HM50,24.0,2.036,2.076,0.58,1.5
2025-04-04,HM56,24.0,1.833,1.059,0.451,1.5
2025-04-05,HM01,24.0,0.429,2.834,0.46,1.0
2025-04-05,HM12,24.0,0.72,1.302,0.248,1.0
2025-04-05,HM13,24.0,0.746,1.686,0.7,1.0
2025-04-05,HM14,24.0,0.86,1.433,0.522,1.0
2025-04-05,HM16,24.0,0.494,0.953,0.313,1.0
2025-04-05,HM20,24.0,1.402,2.197,0.621,1.0
2025-04-05,HM25,24.0,0.552,1.53,0.723,1.0
2025-04-05,HM30,24.0,1.082,0.334,0.454,1.0
2025-04-05,HM36,24.0,1.452,1.82,0.404,1.0
2025-04-05,HM43,24.0,5.828,3.504,0.543,1.0
2025-04-05,HM47,24.0,0.219,1.678,0.385,1.0
2025-04-05,HM50,24.0,0.451,1.204,0.373,1.0
2025-04-05,HM56,24.0,0.881,0.0,0.409,1.0
2025-04-06,HM01,24.0,1.305,1.544,0.673,1.0
2025-04-06,HM12,24.0,0.354,0.975,0.491,1.0
2025-04-06,HM13,24.0,0.898,1.974,0.512,1.0
2025-04-06,HM14,24.0,1.392,2.418,0.364,1.0
2025-04-06,HM16,24.0,1.77,5.87,0.604,1.0
2025-04-06,HM20,24.0,0.709,4.349,0.218,1.0
2025-04-06,HM25,24.0,1.286,2.424,0.555,1.0
2025-04-06,HM30,24.0,4.96,0.826,0.437,1.0
2025-04-06,HM36,24.0,0.421,0.955,0.789,1.0
2025-04-06,HM43,24.0,1.705,2.214,0.467,1.0
2025-04-06,HM47,24.0,1.095,2.437,0.3,1.0
2025-04-06,HM50,24.0,0.741,1.268,0.485,1.0
2025-04-06,HM56,24.0,1.159,1.988,0.447,1.0
2025-04-07,HM01,24.0,2.511,0.862,0.447,1.5
2025-04-07,HM12,24.0,1.45,1.266,0.649,1.5
2025-04-07,HM13,24.0,0.639,0.913,0.549,1.5
2025-04-07,HM14,24.0,0.46,7.2,0.589,1.5
2025-04-07,HM16,24.0,0.508,1.362,0.893,1.5
2025-04-07,HM20,24.0,2.017,3.08,0.719,1.5
2025-04-07,HM25,24.0,4.401,3.674,0.26,1.5
2025-04-07,HM30,24.0,0.684,0.0,0.698,1.5
2025-04-07,HM36,24.0,1.363,2.869,0.464,1.5
2025-04-07,HM43,24.0,0.891,0.496,0.525,1.5
2025-04-07,HM47,24.0,0.766,2.474,0.449,1.5
2025-04-07,HM50,24.0,0.71,0.706,0.461,1.5
2025-04-07,HM56,24.0,1.166,0.836,0.224,1.5
2025-04-08,HM01,24.0,0.704,1.224,0.75,1.5
2025-04-08,HM12,24.0,0.351,2.464,1.484,1.5
2025-04-08,HM13,24.0,1.366,1.175,0.562,1.5
2025-04-08,HM14,24.0,2.238,1.413,0.684,1.5
2025-04-08,HM16,24.0,1.807,0.452,0.43,1.5
2025-04-08,HM20,24.0,0.384,1.646,1.526,1.5
2025-04-08,HM25,24.0,5.953,3.846,0.392,1.5
2025-04-08,HM30,24.0,1.035,0.0,0.626,1.5
2025-04-08,HM36,24.0,0.813,5.536,0.662,1.5
2025-04-08,HM43,24.0,5.063,0.632,0.334,1.5
2025-04-08,HM47,24.0,1.561,7.2,0.399,1.5
2025-04-08,HM50,24.0,7.467,0.0,0.426,1.5
2025-04-08,HM56,24.0,0.433,0.551,0.472,1.5
2025-04-09,HM01,24.0,0.707,3.263,0.785,1.5
2025-04-09,HM12,24.0,0.753,5.388,0.883,1.5
2025-04-09,HM13,24.0,0.715,4.811,0.426,1.5
2025-04-09,HM14,24.0,0.964,4.722,0.654,1.5
2025-04-09,HM16,24.0,1.195,1.238,1.019,1.5
2025-04-09,HM20,24.0,0.664,5.475,1.339,1.5
2025-04-09,HM25,24.0,0.843,2.582,0.589,1.5
2025-04-09,HM30,24.0,1.212,7.2,0.687,1.5
2025-04-09,HM36,24.0,0.621,1.661,0.251,1.5
2025-04-09,HM43,24.0,0.724,0.503,0.551,1.5
2025-04-09,HM47,24.0,0.784,0.964,0.872,1.5
2025-04-09,HM50,24.0,0.597,1.66,0.537,1.5
2025-04-09,HM56,24.0,2.024,1.669,0.565,1.5
2025-04-10,HM01,24.0,1.277,5.042,0.38,1.5
2025-04-10,HM12,24.0,2.456,0.34,0.42,1.5
2025-04-10,HM13,24.0,1.694,4.261,1.283,1.5
2025-04-10,HM14,24.0,0.735,2.805,0.637,1.5
2025-04-10,HM16,24.0,0.497,3.03,0.625,1.5
2025-04-10,HM20,24.0,0.556,1.183,1.048,1.5
2025-04-10,HM25,24.0,0.488,1.724,0.31,1.5
2025-04-10,HM30,24.0,0.475,2.44,0.741,1.5
2025-04-10,HM36,24.0,1.585,0.193,0.305,1.5
2025-04-10,HM43,24.0,1.029,0.676,0.715,1.5
2025-04-10,HM47,24.0,1.037,1.084,0.276,1.5
2025-04-10,HM50,24.0,0.701,1.89,0.502,1.5
2025-04-10,HM56,24.0,5.15,0.0,0.495,1.5
2025-04-11,HM01,24.0,0.82,1.387,0.54,1.5
2025-04-11,HM12,24.0,0.368,1.381,0.35,1.5
2025-04-11,HM13,24.0,1.2,1.976,0.419,1.5
2025-04-11,HM14,24.0,0.212,3.003,0.243,1.5
2025-04-11,HM16,24.0,0.353,1.603,0.936,1.5
2025-04-11,HM20,24.0,0.612,0.558,0.548,1.5
2025-04-11,HM25,24.0,0.616,1.46,0.328,1.5
2025-04-11,HM30,24.0,0.584,1.151,0.533,1.5
2025-04-11,HM36,24.0,0.901,2.13,0.548,1.5
2025-04-11,HM43,24.0,0.991,1.433,0.444,1.5
2025-04-11,HM47,24.0,0.808,4.0,0.722,1.5
2025-04-11,HM50,24.0,0.264,0.0,0.683,1.5
2025-04-11,HM56,24.0,0.779,0.0,0.251,1.5
2025-04-12,HM01,24.0,0.8,2.643,0.691,1.0
2025-04-12,HM12,24.0,0.671,1.44,0.577,1.0
2025-04-12,HM13,24.0,1.94,6.95,0.881,1.0
2025-04-12,HM14,24.0,0.508,1.283,0.525,1.0
2025-04-12,HM16,24.0,0.62,1.802,0.35,1.0
2025-04-12,HM20,24.0,0.525,1.68,0.802,1.0
2025-04-12,HM25,24.0,0.397,2.584,1.261,1.0
2025-04-12,HM30,24.0,1.419,1.078,0.569,1.0
2025-04-12,HM36,24.0,0.715,2.427,0.563,1.0
2025-04-12,HM43,24.0,0.888,4.797,0.735,1.0
2025-04-12,HM47,24.0,0.824,2.913,0.431,1.0
2025-04-12,HM50,24.0,0.664,1.819,0.452,1.0
2025-04-12,HM56,24.0,0.439,0.976,0.535,1.0
2025-04-13,HM01,24.0,0.899,3.631,0.354,1.0
2025-04-13,HM12,24.0,0.526,0.728,0.731,1.0
2025-04-13,HM13,24.0,1.643,2.502,0.644,1.0
2025-04-13,HM14,24.0,1.285,0.57,0.794,1.0
2025-04-13,HM16,24.0,1.711,2.244,0.649,1.0
2025-04-13,HM20,24.0,1.23,1.371,0.697,1.0
2025-04-13,HM25,24.0,1.492,1.064,0.793,1.0
2025-04-13,HM30,24.0,1.413,7.2,0.603,1.0
2025-04-13,HM36,24.0,1.003,1.403,0.185,1.0
2025-04-13,HM43,24.0,1.21,1.017,0.677,1.0
2025-04-13,HM47,24.0,1.801,0.0,0.42,1.0
2025-04-13,HM50,24.0,1.095,1.477,0.867,1.0
2025-04-13,HM56,24.0,0.529,2.877,0.684,1.0
2025-04-14,HM01,24.0,6.414,0.602,0.618,1.5
2025-04-14,HM12,24.0,3.166,1.568,1.287,1.5
2025-04-14,HM13,24.0,1.7,5.571,1.21,1.5
2025-04-14,HM14,24.0,2.525,1.364,0.357,1.5
2025-04-14,HM16,24.0,0.987,0.812,0.152,1.5
2025-04-14,HM20,24.0,0.805,1.357,0.493,1.5
2025-04-14,HM25,24.0,0.631,4.498,0.606,1.5
2025-04-14,HM30,24.0,3.521,3.832,0.368,1.5
2025-04-14,HM36,24.0,1.358,2.745,0.318,1.5
2025-04-14,HM43,24.0,5.771,2.728,0.651,1.5
2025-04-14,HM47,24.0,0.405,1.818,0.584,1.5
2025-04-14,HM50,24.0,1.384,2.264,0.542,1.5
2025-04-14,HM56,24.0,0.96,1.099,0.767,1.5
2025-04-15,HM01,24.0,1.499,1.408,0.385,1.5
2025-04-15,HM12,24.0,0.627,3.468,0.873,1.5
2025-04-15,HM13,24.0,1.364,4.681,0.681,1.5
2025-04-15,HM14,24.0,0.882,3.196,0.48,1.5
2025-04-15,HM16,24.0,0.543,1.983,0.38,1.5
2025-04-15,HM20,24.0,5.326,1.439,0.419,1.5
2025-04-15,HM25,24.0,0.374,0.971,0.775,1.5
2025-04-15,HM30,24.0,2.296,1.046,0.508,1.5
2025-04-15,HM36,24.0,0.401,1.884,0.619,1.5
2025-04-15,HM43,24.0,1.964,0.818,0.593,1.5
2025-04-15,HM47,24.0,0.352,1.657,0.288,1.5
2025-04-15,HM50,24.0,2.84,0.317,0.725,1.5
2025-04-15,HM56,24.0,0.811,0.449,0.262,1.5
2025-04-16,HM01,24.0,0.237,1.73,0.891,1.5
2025-04-16,HM12,24.0,0.835,0.867,1.432,1.5
2025-04-16,HM13,24.0,1.198,3.446,0.402,1.5
2025-04-16,HM14,24.0,0.743,0.276,0.56,1.5
2025-04-16,HM16,24.0,0.643,0.325,0.334,1.5
2025-04-16,HM20,24.0,0.468,0.618,0.348,1.5
2025-04-16,HM25,24.0,0.824,2.817,0.719,1.5
2025-04-16,HM30,24.0,0.442,1.908,0.554,1.5
2025-04-16,HM36,24.0,0.349,3.472,0.421,1.5
2025-04-16,HM43,24.0,1.348,0.715,0.688,1.5
2025-04-16,HM47,24.0,3.889,0.167,0.397,1.5
2025-04-16,HM50,24.0,0.395,0.886,0.837,1.5
2025-04-16,HM56,24.0,0.909,3.943,0.369,1.5
2025-04-17,HM01,24.0,1.446,3.391,0.71,1.5
2025-04-17,HM12,24.0,0.971,0.393,0.302,1.5
2025-04-17,HM13,24.0,0.423,2.453,0.376,1.5
2025-04-17,HM14,24.0,0.384,4.379,0.434,1.5
2025-04-17,HM16,24.0,0.55,0.389,0.537,1.5
2025-04-17,HM20,24.0,1.178,2.248,0.379,1.5
2025-04-17,HM25,24.0,0.644,0.985,0.684,1.5
2025-04-17,HM30,24.0,0.857,1.834,0.762,1.5
2025-04-17,HM36,24.0,0.462,2.237,0.243,1.5
2025-04-17,HM43,24.0,0.854,1.179,0.549,1.5
2025-04-17,HM47,24.0,2.261,1.987,0.694,1.5
2025-04-17,HM50,24.0,0.391,1.644,0.736,1.5
2025-04-17,HM56,24.0,0.805,3.633,0.363,1.5
2025-04-18,HM01,24.0,1.068,0.882,0.519,1.5
2025-04-18,HM12,24.0,0.669,3.315,0.445,1.5
2025-04-18,HM13,24.0,0.754,1.462,0.43,1.5
2025-04-18,HM14,24.0,1.12,2.116,0.43,1.5
2025-04-18,HM16,24.0,0.992,2.515,0.619,1.5
2025-04-18,HM20,24.0,1.0,2.423,0.846,1.5
2025-04-18,HM25,24.0,0.311,0.518,0.465,1.5
2025-04-18,HM30,24.0,0.315,0.784,0.444,1.5
2025-04-18,HM36,24.0,0.505,0.83,0.337,1.5
2025-04-18,HM43,24.0,1.699,0.747,0.301,1.5
2025-04-18,HM47,24.0,0.778,1.126,0.29,1.5
2025-04-18,HM50,24.0,0.656,0.346,0.632,1.5
2025-04-18,HM56,24.0,2.666,1.638,0.56,1.5
2025-04-19,HM01,24.0,2.307,0.54,0.688,1.0
2025-04-19,HM12,24.0,0.736,3.545,0.441,1.0
2025-04-19,HM13,24.0,1.398,4.799,0.834,1.0
2025-04-19,HM14,24.0,0.631,6.444,0.322,1.0
2025-04-19,HM16,24.0,0.857,2.039,0.424,1.0
2025-04-19,HM20,24.0,4.11,2.558,0.763,1.0
2025-04-19,HM25,24.0,0.6,1.323,0.622,1.0
2025-04-19,HM30,24.0,1.543,2.321,0.875,1.0
2025-04-19,HM36,24.0,0.435,1.447,0.666,1.0
2025-04-19,HM43,24.0,1.025,0.97,0.37,1.0
2025-04-19,HM47,24.0,0.517,0.0,0.65,1.0
2025-04-19,HM50,24.0,0.822,2.343,0.447,1.0
2025-04-19,HM56,24.0,0.393,2.607,0.316,1.0
2025-04-20,HM01,24.0,1.404,1.057,0.535,1.0
2025-04-20,HM12,24.0,1.359,1.433,0.772,1.0
2025-04-20,HM13,24.0,1.583,0.646,0.349,1.0
2025-04-20,HM14,24.0,2.174,1.143,0.665,1.0
2025-04-20,HM16,24.0,1.138,1.858,0.783,1.0
2025-04-20,HM20,24.0,0.364,0.833,0.751,1.0
2025-04-20,HM25,24.0,0.483,0.662,1.036,1.0
2025-04-20,HM30,24.0,0.318,1.643,0.418,1.0
2025-04-20,HM36,24.0,0.299,0.757,0.707,1.0
2025-04-20,HM43,24.0,0.434,4.806,0.197,1.0
2025-04-20,HM47,24.0,0.525,2.72,0.452,1.0
2025-04-20,HM50,24.0,0.495,1.029,0.488,1.0
2025-04-20,HM56,24.0,0.781,0.227,0.577,1.0
2025-04-21,HM01,24.0,1.004,4.336,0.712,1.5
2025-04-21,HM12,24.0,0.701,3.917,0.514,1.5
2025-04-21,HM13,24.0,0.336,0.261,0.671,1.5
2025-04-21,HM14,24.0,1.021,2.75,0.372,1.5
2025-04-21,HM16,24.0,1.006,2.173,0.381,1.5
2025-04-21,HM20,24.0,1.109,2.396,0.414,1.5
2025-04-21,HM25,24.0,0.905,2.791,0.386,1.5
2025-04-21,HM30,24.0,0.646,2.666,0.375,1.5
2025-04-21,HM36,24.0,0.471,2.552,0.612,1.5
2025-04-21,HM43,24.0,2.232,0.0,0.448,1.5
2025-04-21,HM47,24.0,7.009,1.622,0.593,1.5
2025-04-21,HM50,24.0,1.343,0.0,0.801,1.5
2025-04-21,HM56,24.0,0.454,2.109,0.414,1.5
2025-04-22,HM01,24.0,1.123,1.034,0.567,1.5
2025-04-22,HM12,24.0,0.964,0.758,0.207,1.5
2025-04-22,HM13,24.0,0.337,1.2,0.608,1.5
2025-04-22,HM14,24.0,0.474,3.208,0.668,1.5
2025-04-22,HM16,24.0,0.603,0.968,0.362,1.5
2025-04-22,HM20,24.0,1.13,1.681,0.861,1.5
2025-04-22,HM25,24.0,6.62,0.799,0.406,1.5
2025-04-22,HM30,24.0,1.4,0.0,0.697,1.5
2025-04-22,HM36,24.0,0.596,1.138,0.347,1.5
2025-04-22,HM43,24.0,0.948,2.787,0.406,1.5
2025-04-22,HM47,24.0,0.725,1.67,0.346,1.5
2025-04-22,HM50,24.0,6.584,1.351,0.667,1.5
